"date","BTC","ETH","DOGE","ETC","XRP","LTC","BCH","ZEC","BSV","DASH","XMR"
"2014-12-30","301133",NA,9031,NA,NA,3702,NA,NA,NA,2708,2505
"2014-12-31","269665",NA,8059,NA,NA,3387,NA,NA,NA,3921,1703
"2015-01-01","187402",NA,8282,NA,NA,3095,NA,NA,NA,1974,1317
"2015-01-02","265055",NA,8383,NA,NA,3444,NA,NA,NA,2500,1406
"2015-01-03","295066",NA,9934,NA,NA,4777,NA,NA,NA,1863,1570
"2015-01-04","282161",NA,8902,NA,NA,5306,NA,NA,NA,2153,1612
"2015-01-05","360878",NA,10421,NA,NA,5098,NA,NA,NA,1814,3199
"2015-01-06","314084",NA,8268,NA,NA,4637,NA,NA,NA,1885,2095
"2015-01-07","342723",NA,9303,NA,NA,6108,NA,NA,NA,2473,1965
"2015-01-08","390694",NA,10368,NA,NA,5228,NA,NA,NA,1873,1785
"2015-01-09","406274",NA,10078,NA,NA,4642,NA,NA,NA,2662,1359
"2015-01-10","398310",NA,11361,NA,NA,5641,NA,NA,NA,3058,1942
"2015-01-11","333239",NA,10571,NA,NA,5503,NA,NA,NA,2276,1796
"2015-01-12","388338",NA,9751,NA,NA,4655,NA,NA,NA,2287,1483
"2015-01-13","473566",NA,10259,NA,NA,7095,NA,NA,NA,1876,1754
"2015-01-14","420424",NA,10236,NA,NA,5927,NA,NA,NA,1908,2043
"2015-01-15","422623",NA,17474,NA,NA,5694,NA,NA,NA,2345,1513
"2015-01-16","394092",NA,12264,NA,NA,6191,NA,NA,NA,3118,1408
"2015-01-17","390993",NA,13077,NA,NA,5848,NA,NA,NA,2837,1765
"2015-01-18","320738",NA,11673,NA,NA,5200,NA,NA,NA,3997,1201
"2015-01-19","402693",NA,14400,NA,NA,6288,NA,NA,NA,3432,1987
"2015-01-20","450136",NA,11419,NA,NA,5479,NA,NA,NA,5031,1552
"2015-01-21","354071",NA,13965,NA,NA,5442,NA,NA,NA,5598,1916
"2015-01-22","396432",NA,21710,NA,NA,4367,NA,NA,NA,2691,2561
"2015-01-23","390335",NA,18371,NA,NA,3545,NA,NA,NA,3708,1435
"2015-01-24","372257",NA,19422,NA,NA,4581,NA,NA,NA,5720,1189
"2015-01-25","457507",NA,28513,NA,NA,7139,NA,NA,NA,4745,1430
"2015-01-26","491373",NA,25072,NA,NA,5726,NA,NA,NA,5679,3368
"2015-01-27","384604",NA,13227,NA,NA,6083,NA,NA,NA,3982,2131
"2015-01-28","273552",NA,30037,NA,NA,5561,NA,NA,NA,3724,1616
"2015-01-29","282263",NA,28348,NA,NA,4902,NA,NA,NA,5599,1580
"2015-01-30","312664",NA,27689,NA,NA,5068,NA,NA,NA,3944,1553
"2015-01-31","314776",NA,36523,NA,NA,6044,NA,NA,NA,4494,1599
"2015-02-01","300375",NA,10853,NA,NA,4689,NA,NA,NA,4417,1772
"2015-02-02","308345",NA,10501,NA,NA,8465,NA,NA,NA,3529,1711
"2015-02-03","403982",NA,11290,NA,NA,4701,NA,NA,NA,3196,1782
"2015-02-04","310990",NA,14134,NA,NA,4812,NA,NA,NA,2501,1525
"2015-02-05","298004",NA,15803,NA,NA,4224,NA,NA,NA,2436,2006
"2015-02-06","260826",NA,9048,NA,NA,4558,NA,NA,NA,2951,1673
"2015-02-07","284863",NA,9145,NA,NA,7171,NA,NA,NA,2627,3349
"2015-02-08","406572",NA,14034,NA,NA,9886,NA,NA,NA,2784,1568
"2015-02-09","366168",NA,13958,NA,NA,12356,NA,NA,NA,4385,1617
"2015-02-10","397470",NA,10313,NA,NA,6718,NA,NA,NA,5092,1352
"2015-02-11","347730",NA,9255,NA,NA,6110,NA,NA,NA,8926,1727
"2015-02-12","421276",NA,9873,NA,NA,8411,NA,NA,NA,6457,2114
"2015-02-13","501160",NA,12771,NA,NA,6348,NA,NA,NA,6337,1953
"2015-02-14","415948",NA,13001,NA,NA,5559,NA,NA,NA,5400,1751
"2015-02-15","468765",NA,15157,NA,NA,6036,NA,NA,NA,3491,1622
"2015-02-16","414871",NA,11523,NA,NA,5240,NA,NA,NA,3153,1489
"2015-02-17","445600",NA,11405,NA,NA,4266,NA,NA,NA,3620,1482
"2015-02-18","360977",NA,10645,NA,NA,7062,NA,NA,NA,4109,1883
"2015-02-19","315845",NA,10915,NA,NA,4901,NA,NA,NA,4265,1685
"2015-02-20","382467",NA,11736,NA,NA,4345,NA,NA,NA,5106,1759
"2015-02-21","401430",NA,12239,NA,NA,5139,NA,NA,NA,4036,1508
"2015-02-22","356192",NA,13849,NA,NA,4389,NA,NA,NA,5894,1319
"2015-02-23","404640",NA,14802,NA,NA,6046,NA,NA,NA,4945,2961
"2015-02-24","435553",NA,16724,NA,NA,6030,NA,NA,NA,5607,2656
"2015-02-25","355713",NA,18724,NA,NA,6660,NA,NA,NA,4585,1721
"2015-02-26","363955",NA,15988,NA,NA,6991,NA,NA,NA,6175,2202
"2015-02-27","375526",NA,16414,NA,NA,7188,NA,NA,NA,4645,1533
"2015-02-28","442024",NA,17863,NA,NA,6325,NA,NA,NA,4545,2819
"2015-03-01","394651",NA,17068,NA,NA,6761,NA,NA,NA,5621,2210
"2015-03-02","408464",NA,17206,NA,NA,8800,NA,NA,NA,7005,2074
"2015-03-03","406256",NA,18383,NA,NA,6051,NA,NA,NA,7237,4016
"2015-03-04","401626",NA,15372,NA,NA,8301,NA,NA,NA,7043,2464
"2015-03-05","476817",NA,17357,NA,NA,7617,NA,NA,NA,8514,2445
"2015-03-06","391597",NA,17506,NA,NA,6064,NA,NA,NA,5742,1921
"2015-03-07","387418",NA,15753,NA,NA,7300,NA,NA,NA,4721,2155
"2015-03-08","351826",NA,18063,NA,NA,5328,NA,NA,NA,3804,1555
"2015-03-09","446131",NA,19533,NA,NA,5113,NA,NA,NA,4522,1980
"2015-03-10","400425",NA,18386,NA,NA,5765,NA,NA,NA,7537,3980
"2015-03-11","407237",NA,20394,NA,NA,5371,NA,NA,NA,6285,2569
"2015-03-12","461758",NA,15047,NA,NA,5473,NA,NA,NA,5035,2103
"2015-03-13","373266",NA,18700,NA,NA,6077,NA,NA,NA,5633,1858
"2015-03-14","394078",NA,17149,NA,NA,8689,NA,NA,NA,6366,1918
"2015-03-15","350185",NA,16843,NA,NA,5644,NA,NA,NA,6670,2086
"2015-03-16","430378",NA,13581,NA,NA,8521,NA,NA,NA,6885,2976
"2015-03-17","411409",NA,12837,NA,NA,7482,NA,NA,NA,4938,2646
"2015-03-18","377539",NA,13199,NA,NA,7468,NA,NA,NA,4826,1614
"2015-03-19","457056",NA,11659,NA,NA,6512,NA,NA,NA,4691,2223
"2015-03-20","409902",NA,12451,NA,NA,5130,NA,NA,NA,6638,1557
"2015-03-21","345385",NA,11636,NA,NA,6802,NA,NA,NA,8230,1858
"2015-03-22","390409",NA,14183,NA,NA,6449,NA,NA,NA,7661,2827
"2015-03-23","416053",NA,12996,NA,NA,5519,NA,NA,NA,7543,2580
"2015-03-24","292723",NA,11339,NA,NA,5446,NA,NA,NA,7477,1741
"2015-03-25","312471",NA,13224,NA,NA,4538,NA,NA,NA,8640,2312
"2015-03-26","367955",NA,12111,NA,NA,5322,NA,NA,NA,7459,2595
"2015-03-27","301023",NA,14576,NA,NA,5318,NA,NA,NA,6621,1624
"2015-03-28","341812",NA,18584,NA,NA,6646,NA,NA,NA,7608,2011
"2015-03-29","352642",NA,18468,NA,NA,6299,NA,NA,NA,5725,2690
"2015-03-30","415388",NA,18864,NA,NA,5179,NA,NA,NA,6604,2055
"2015-03-31","400338",NA,18695,NA,NA,7230,NA,NA,NA,9887,4760
"2015-04-01","469287",NA,21885,NA,NA,5843,NA,NA,NA,6708,2643
"2015-04-02","367106",NA,19255,NA,NA,5679,NA,NA,NA,7274,1820
"2015-04-03","409758",NA,21410,NA,NA,4186,NA,NA,NA,6480,1831
"2015-04-04","339936",NA,18742,NA,NA,6563,NA,NA,NA,6372,2160
"2015-04-05","377902",NA,20351,NA,NA,4797,NA,NA,NA,6182,2169
"2015-04-06","468839",NA,16338,NA,NA,5783,NA,NA,NA,4528,1520
"2015-04-07","393919",NA,16457,NA,NA,4851,NA,NA,NA,4278,1522
"2015-04-08","462300",NA,15063,NA,NA,5885,NA,NA,NA,5710,1779
"2015-04-09","439114",NA,14630,NA,NA,5340,NA,NA,NA,3865,2017
"2015-04-10","375255",NA,17738,NA,NA,6535,NA,NA,NA,6341,1563
"2015-04-11","392162",NA,15348,NA,NA,8041,NA,NA,NA,8148,1545
"2015-04-12","371230",NA,15367,NA,NA,4644,NA,NA,NA,6029,1469
"2015-04-13","413985",NA,16463,NA,NA,6162,NA,NA,NA,7112,1739
"2015-04-14","396289",NA,12411,NA,NA,6528,NA,NA,NA,5130,1413
"2015-04-15","448300",NA,11214,NA,NA,5275,NA,NA,NA,5120,1646
"2015-04-16","365081",NA,10386,NA,NA,3956,NA,NA,NA,5046,1958
"2015-04-17","422673",NA,9007,NA,NA,5688,NA,NA,NA,4921,1871
"2015-04-18","367964",NA,9817,NA,NA,7658,NA,NA,NA,4123,1418
"2015-04-19","367698",NA,9121,NA,NA,6708,NA,NA,NA,4266,1573
"2015-04-20","392264",NA,9229,NA,NA,6121,NA,NA,NA,5459,2200
"2015-04-21","381064",NA,11174,NA,NA,7950,NA,NA,NA,5398,1905
"2015-04-22","393174",NA,9014,NA,NA,5022,NA,NA,NA,6005,1616
"2015-04-23","457727",NA,8232,NA,NA,8058,NA,NA,NA,8868,1517
"2015-04-24","493264",NA,8389,NA,NA,6177,NA,NA,NA,6100,1442
"2015-04-25","328604",NA,9989,NA,NA,6433,NA,NA,NA,4073,1362
"2015-04-26","378635",NA,10712,NA,NA,6206,NA,NA,NA,6566,1325
"2015-04-27","436369",NA,8918,NA,NA,6686,NA,NA,NA,4697,1446
"2015-04-28","386005",NA,8187,NA,NA,4596,NA,NA,NA,7955,1536
"2015-04-29","494971",NA,7639,NA,NA,3942,NA,NA,NA,4479,1604
"2015-04-30","438382",NA,7504,NA,NA,6079,NA,NA,NA,4902,1393
"2015-05-01","338543",NA,8428,NA,NA,4643,NA,NA,NA,4850,1560
"2015-05-02","371317",NA,8390,NA,NA,7418,NA,NA,NA,3221,1270
"2015-05-03","345736",NA,9838,NA,NA,6622,NA,NA,NA,4813,1477
"2015-05-04","437712",NA,9008,NA,NA,4914,NA,NA,NA,4739,2041
"2015-05-05","385676",NA,7118,NA,NA,5488,NA,NA,NA,4489,1578
"2015-05-06","363211",NA,7280,NA,NA,4767,NA,NA,NA,4903,2053
"2015-05-07","420807",NA,8420,NA,NA,5130,NA,NA,NA,4343,1126
"2015-05-08","399658",NA,7068,NA,NA,4871,NA,NA,NA,4363,1615
"2015-05-09","381245",NA,8012,NA,NA,6298,NA,NA,NA,4919,1306
"2015-05-10","422232",NA,9564,NA,NA,4967,NA,NA,NA,4435,1322
"2015-05-11","393377",NA,10985,NA,NA,6521,NA,NA,NA,5746,1606
"2015-05-12","402642",NA,12799,NA,NA,6258,NA,NA,NA,5658,1779
"2015-05-13","355154",NA,8789,NA,NA,5186,NA,NA,NA,5840,1413
"2015-05-14","339196",NA,9231,NA,NA,4317,NA,NA,NA,6589,1262
"2015-05-15","369920",NA,7794,NA,NA,4118,NA,NA,NA,4475,1320
"2015-05-16","388937",NA,8959,NA,NA,7123,NA,NA,NA,5153,1919
"2015-05-17","311769",NA,9175,NA,NA,5642,NA,NA,NA,3465,1541
"2015-05-18","375173",NA,8466,NA,NA,8487,NA,NA,NA,4261,1809
"2015-05-19","450267",NA,8191,NA,NA,5160,NA,NA,NA,4734,3218
"2015-05-20","390266",NA,9145,NA,NA,4548,NA,NA,NA,3799,1644
"2015-05-21","334261",NA,7692,NA,NA,4878,NA,NA,NA,4574,1330
"2015-05-22","412091",NA,6718,NA,NA,6349,NA,NA,NA,5504,1474
"2015-05-23","433508",NA,9412,NA,NA,5930,NA,NA,NA,5071,1108
"2015-05-24","398798",NA,10341,NA,NA,6693,NA,NA,NA,5400,1362
"2015-05-25","425687",NA,7695,NA,NA,5411,NA,NA,NA,4658,1553
"2015-05-26","419028",NA,7807,NA,NA,5558,NA,NA,NA,5678,1189
"2015-05-27","437825",NA,8788,NA,NA,6864,NA,NA,NA,4903,1369
"2015-05-28","452825",NA,10715,NA,NA,4820,NA,NA,NA,5700,1355
"2015-05-29","422172",NA,11263,NA,NA,5064,NA,NA,NA,4378,1486
"2015-05-30","479982",NA,9657,NA,NA,6188,NA,NA,NA,3362,1636
"2015-05-31","379627",NA,9779,NA,NA,4851,NA,NA,NA,3423,1327
"2015-06-01","531003",NA,6698,NA,NA,6057,NA,NA,NA,3434,1340
"2015-06-02","468759",NA,7870,NA,NA,4928,NA,NA,NA,4723,1367
"2015-06-03","471771",NA,6919,NA,NA,4749,NA,NA,NA,4305,1184
"2015-06-04","432548",NA,7371,NA,NA,4114,NA,NA,NA,4429,1374
"2015-06-05","421808",NA,10312,NA,NA,4860,NA,NA,NA,2858,1373
"2015-06-06","287410",NA,10153,NA,NA,6288,NA,NA,NA,2593,1482
"2015-06-07","356071",NA,11229,NA,NA,7894,NA,NA,NA,3683,2114
"2015-06-08","372176",NA,8554,NA,NA,5334,NA,NA,NA,3453,1405
"2015-06-09","419535",NA,6512,NA,NA,4731,NA,NA,NA,4850,1490
"2015-06-10","490404",NA,6573,NA,NA,5901,NA,NA,NA,3965,1967
"2015-06-11","459109",NA,6201,NA,NA,5869,NA,NA,NA,3710,2135
"2015-06-12","479125",NA,5753,NA,NA,5687,NA,NA,NA,4126,1738
"2015-06-13","375065",NA,6617,NA,NA,8120,NA,NA,NA,2928,1191
"2015-06-14","406924",NA,7550,NA,NA,6636,NA,NA,NA,3244,1544
"2015-06-15","512849",NA,6310,NA,NA,7229,NA,NA,NA,3247,1538
"2015-06-16","573693",NA,7212,NA,NA,9856,NA,NA,NA,3904,1177
"2015-06-17","511154",NA,7905,NA,NA,9251,NA,NA,NA,3425,3196
"2015-06-18","484335",NA,8039,NA,NA,7666,NA,NA,NA,3510,2747
"2015-06-19","515826",NA,7684,NA,NA,6646,NA,NA,NA,3973,1189
"2015-06-20","440109",NA,7522,NA,NA,9634,NA,NA,NA,3528,1686
"2015-06-21","459770",NA,7173,NA,NA,10154,NA,NA,NA,5020,1340
"2015-06-22","589155",NA,5614,NA,NA,5322,NA,NA,NA,3435,1446
"2015-06-23","521540",NA,10209,NA,NA,6651,NA,NA,NA,3247,1653
"2015-06-24","385482",NA,11640,NA,NA,6217,NA,NA,NA,3335,1296
"2015-06-25","358747",NA,8999,NA,NA,6888,NA,NA,NA,3247,1450
"2015-06-26","416795",NA,8451,NA,NA,7478,NA,NA,NA,3973,1360
"2015-06-27","485325",NA,8922,NA,NA,11983,NA,NA,NA,4432,1288
"2015-06-28","412655",NA,9767,NA,NA,9742,NA,NA,NA,3583,1539
"2015-06-29","487031",NA,9978,NA,NA,14136,NA,NA,NA,3492,1870
"2015-06-30","598351",NA,9518,NA,NA,14958,NA,NA,NA,4249,1315
"2015-07-01","634389",NA,5667,NA,NA,7076,NA,NA,NA,3676,1484
"2015-07-02","476853",NA,7268,NA,NA,7988,NA,NA,NA,5148,1893
"2015-07-03","430182",NA,7082,NA,NA,6723,NA,NA,NA,4751,1552
"2015-07-04","388004",NA,6045,NA,NA,8464,NA,NA,NA,3790,1287
"2015-07-05","442136",NA,8534,NA,NA,8368,NA,NA,NA,4160,1244
"2015-07-06","507676",NA,8749,NA,NA,11927,NA,NA,NA,5126,1639
"2015-07-07","768931",NA,5944,NA,NA,8401,NA,NA,NA,4333,1129
"2015-07-08","737068",NA,6125,NA,NA,8840,NA,NA,NA,3272,2355
"2015-07-09","744650",NA,8329,NA,NA,16001,NA,NA,NA,4755,1299
"2015-07-10","644364",NA,6698,NA,NA,18099,NA,NA,NA,7008,1449
"2015-07-11","746400",NA,7589,NA,NA,11128,NA,NA,NA,6129,1970
"2015-07-12","776777",NA,12046,NA,NA,9960,NA,NA,NA,4313,1568
"2015-07-13","717845",NA,6747,NA,NA,7422,NA,NA,NA,4397,1633
"2015-07-14","715924",NA,5734,NA,NA,6772,NA,NA,NA,4013,1264
"2015-07-15","662717",NA,8079,NA,NA,7570,NA,NA,NA,5158,1371
"2015-07-16","699283",NA,8423,NA,NA,9411,NA,NA,NA,4686,1244
"2015-07-17","676519",NA,10255,NA,NA,5465,NA,NA,NA,3826,1037
"2015-07-18","654575",NA,8596,NA,NA,5325,NA,NA,NA,4945,1419
"2015-07-19","639831",NA,7354,NA,NA,6938,NA,NA,NA,3739,1561
"2015-07-20","438947",NA,5557,NA,NA,4476,NA,NA,NA,2657,1539
"2015-07-21","535387",NA,5015,NA,NA,4112,NA,NA,NA,2960,1779
"2015-07-22","463006",NA,6596,NA,NA,4317,NA,NA,NA,2883,1528
"2015-07-23","401285",NA,6525,NA,NA,3492,NA,NA,NA,2536,1282
"2015-07-24","376211",NA,8153,NA,NA,5428,NA,NA,NA,2914,1169
"2015-07-25","354624",NA,9499,NA,NA,5302,NA,NA,NA,3938,1616
"2015-07-26","433689",NA,8091,NA,NA,6277,NA,NA,NA,2623,3067
"2015-07-27","532022",NA,8727,NA,NA,4629,NA,NA,NA,2703,1290
"2015-07-28","574385",NA,7763,NA,NA,5529,NA,NA,NA,2778,2110
"2015-07-29","840141",NA,10860,NA,NA,5180,NA,NA,NA,2926,1375
"2015-07-30","777019",643.886,6792,643.886,NA,4241,NA,NA,NA,2592,1575
"2015-07-31","756014",582.028,11522,582.028,NA,3724,NA,NA,NA,2741,1635
"2015-08-01","729761",575.164,7322,575.164,NA,4690,NA,NA,NA,4348,1247
"2015-08-02","428099",580.879,12735,580.879,NA,4793,NA,NA,NA,3370,1918
"2015-08-03","454890",587.112,7663,587.112,NA,4867,NA,NA,NA,2009,1965
"2015-08-04","797497",586.97,6234,586.97,NA,4789,NA,NA,NA,2994,1398
"2015-08-05","800884",578.946,7301,578.946,NA,3901,NA,NA,NA,2228,1767
"2015-08-06","785084",583.671,6588,583.671,NA,4677,NA,NA,NA,2368,3042
"2015-08-07","498118",632.625,9298,632.625,NA,4101,NA,NA,NA,2796,2112
"2015-08-08","350327",667.595,11887,667.595,NA,5250,NA,NA,NA,2930,1894
"2015-08-09","368472",618.298,7807,618.298,NA,4688,NA,NA,NA,2246,2271
"2015-08-10","450323",631.186,8986,631.186,NA,5458,NA,NA,NA,2039,1373
"2015-08-11","410333",692.014,5101,692.014,NA,4154,NA,NA,NA,1975,2189
"2015-08-12","503121",653.426,7393,653.426,NA,4944,NA,NA,NA,2564,1521
"2015-08-13","443967",665.722,6633,665.722,NA,4951,NA,NA,NA,4545,1207
"2015-08-14","433286",659.751,6614,659.751,NA,4536,NA,NA,NA,3815,1029
"2015-08-15","391396",638.335,7996,638.335,NA,4830,NA,NA,NA,2527,1484
"2015-08-16","378500",640.654,10448,640.654,NA,4688,NA,NA,NA,3667,2203
"2015-08-17","425285",634.708,9384,634.708,NA,4575,NA,NA,NA,3888,1519
"2015-08-18","479285",648.488,6802,648.488,NA,4490,NA,NA,NA,3326,1317
"2015-08-19","414354",653.321,4950,653.321,NA,4856,NA,NA,NA,2240,992.191
"2015-08-20","407357",650.093,5714,650.093,NA,3706,NA,NA,NA,3415,1213
"2015-08-21","365962",667.585,5386,667.585,NA,3353,NA,NA,NA,2809,1665
"2015-08-22","378159",648.038,6376,648.038,NA,8715,NA,NA,NA,3110,1518
"2015-08-23","408694",680.592,7185,680.592,NA,4376,NA,NA,NA,2550,1075
"2015-08-24","464513",672.547,5764,672.547,NA,5713,NA,NA,NA,4907,1520
"2015-08-25","485966",679.73,5167,679.73,NA,6628,NA,NA,NA,3640,1443
"2015-08-26","384667",668.652,5994,668.652,NA,4823,NA,NA,NA,3296,1540
"2015-08-27","438508",707.929,5264,707.929,NA,3607,NA,NA,NA,2722,1290
"2015-08-28","412922",690.88,5063,690.88,NA,3948,NA,NA,NA,3644,1504
"2015-08-29","350965",682.036,5722,682.036,NA,4534,NA,NA,NA,2321,1099
"2015-08-30","372025",688.936,6578,688.936,NA,3905,NA,NA,NA,2415,1165
"2015-08-31","454204",730.651,5964,730.651,NA,3636,NA,NA,NA,3229,1777
"2015-09-01","451761",741.283,4959,741.283,NA,3224,NA,NA,NA,3503,1228
"2015-09-02","755611",766.282,5123,766.282,NA,3175,NA,NA,NA,2968,1107
"2015-09-03","494615",755.39,4747,755.39,NA,3514,NA,NA,NA,3143,3098
"2015-09-04","355384",762.357,4761,762.357,NA,3233,NA,NA,NA,2573,1391
"2015-09-05","448335",752.895,6360,752.895,NA,4430,NA,NA,NA,3423,1202
"2015-09-06","411236",733.459,6671,733.459,NA,6550,NA,NA,NA,3211,1575
"2015-09-07","477495",752.6,6647,752.6,NA,3400,NA,NA,NA,4194,1164
"2015-09-08","692200",759.387,5922,759.387,NA,3460,NA,NA,NA,3034,1048
"2015-09-09","728272",764.624,4893,764.624,NA,3069,NA,NA,NA,4514,1693
"2015-09-10","698554",729.94,4264,729.94,NA,3120,NA,NA,NA,3695,1727
"2015-09-11","697999",735.909,4835,735.909,NA,3399,NA,NA,NA,3535,1663
"2015-09-12","662048",761.423,4773,761.423,NA,3660,NA,NA,NA,3144,1080
"2015-09-13","623311",763.561,7684,763.561,NA,5149,NA,NA,NA,2682,1361
"2015-09-14","742510",771.17,6871,771.17,NA,4004,NA,NA,NA,2999,1660
"2015-09-15","697698",755.325,4469,755.325,NA,2969,NA,NA,NA,3467,1840
"2015-09-16","675766",738.598,4612,738.598,NA,3543,NA,NA,NA,3317,2373
"2015-09-17","705185",753.392,5135,753.392,NA,3436,NA,NA,NA,2915,1404
"2015-09-18","556663",784.676,6414,784.676,NA,4435,NA,NA,NA,2593,1787
"2015-09-19","469180",734.69,5552,734.69,NA,3797,NA,NA,NA,2029,1523
"2015-09-20","479156",765.962,7341,765.962,NA,6383,NA,NA,NA,2164,1206
"2015-09-21","602299",778.834,7041,778.834,NA,5572,NA,NA,NA,3038,1345
"2015-09-22","486225",806.983,7788,806.983,NA,5158,NA,NA,NA,4302,1180
"2015-09-23","459698",784.06,6006,784.06,NA,3692,NA,NA,NA,3593,1461
"2015-09-24","487626",781.651,5054,781.651,NA,3686,NA,NA,NA,3724,1378
"2015-09-25","428757",767.053,5045,767.053,NA,4623,NA,NA,NA,3829,1537
"2015-09-26","437635",764.729,5368,764.729,NA,3369,NA,NA,NA,3062,1699
"2015-09-27","441979",724.726,6935,724.726,NA,5373,NA,NA,NA,3695,1256
"2015-09-28","514635",755.213,5074,755.213,NA,5620,NA,NA,NA,3091,1765
"2015-09-29","464658",762.181,4962,762.181,NA,4091,NA,NA,NA,3065,1301
"2015-09-30","513978",741.895,4812,741.895,NA,4763,NA,NA,NA,2850,1516
"2015-10-01","457153",740.884,5053,740.884,NA,4872,NA,NA,NA,2580,1227
"2015-10-02","527956",773.068,4819,773.068,NA,4023,NA,NA,NA,2372,1639
"2015-10-03","392669",768.651,9982,768.651,NA,3393,NA,NA,NA,1869,1104
"2015-10-04","372622",775.841,7496,775.841,NA,5517,NA,NA,NA,1976,1677
"2015-10-05","423173",771.409,6365,771.409,NA,4051,NA,NA,NA,3451,1213
"2015-10-06","542565",781.023,5245,781.023,NA,4107,NA,NA,NA,4068,1278
"2015-10-07","686417",808.143,4771,808.143,NA,4752,NA,NA,NA,2739,1881
"2015-10-08","658143",788.719,6190,788.719,NA,4244,NA,NA,NA,2382,1640
"2015-10-09","594973",779.338,4787,779.338,NA,4826,NA,NA,NA,2081,2278
"2015-10-10","632549",777.79,12420,777.79,NA,5769,NA,NA,NA,2921,1068
"2015-10-11","541092",748.198,7420,748.198,NA,4523,NA,NA,NA,2416,3951
"2015-10-12","575017",787.463,6295,787.463,NA,5737,NA,NA,NA,2992,1406
"2015-10-13","555114",817.953,5084,817.953,NA,4543,NA,NA,NA,2514,1124
"2015-10-14","526043",791.168,5521,791.168,NA,5657,NA,NA,NA,3008,1967
"2015-10-15","538007",824.15,5175,824.15,NA,5144,NA,NA,NA,3602,1383
"2015-10-16","577883",826.88,5291,826.88,NA,5296,NA,NA,NA,2261,1199
"2015-10-17","599697",787.892,6975,787.892,NA,7531,NA,NA,NA,2879,1229
"2015-10-18","532592",812.078,7690,812.078,NA,5587,NA,NA,NA,2575,1228
"2015-10-19","510448",801.908,6176,801.908,NA,4962,NA,NA,NA,2893,1558
"2015-10-20","689271",770.019,6247,770.019,NA,5441,NA,NA,NA,2761,1372
"2015-10-21","565209",774.136,13407,774.136,NA,6987,NA,NA,NA,3910,1494
"2015-10-22","546652",782.186,5870,782.186,NA,5301,NA,NA,NA,2734,2250
"2015-10-23","555595",817.524,6566,817.524,NA,5795,NA,NA,NA,2990,1686
"2015-10-24","525314",770.573,8240,770.573,NA,8065,NA,NA,NA,3198,1218
"2015-10-25","527163",750.611,8440,750.611,NA,6960,NA,NA,NA,2691,1803
"2015-10-26","477347",765.488,10338,765.488,NA,7079,NA,NA,NA,3185,1873
"2015-10-27","546525",814.796,6252,814.796,NA,7194,NA,NA,NA,2912,1907
