"date","BTC","ETH","XRP","BCH","BSV","LTC","XMR","DASH","ETC","ZEC","DOGE"
"2015-01-11",265.66,NA,0.018765,NA,NA,1.72,0.378748,1.64,NA,NA,0.00016
"2015-01-12",267.8,NA,0.018434,NA,NA,1.71,0.364316,1.66,NA,NA,0.000156
"2015-01-13",225.86,NA,0.015648,NA,NA,1.54,0.309479,1.35,NA,NA,0.000136
"2015-01-14",178.1,NA,0.014233,NA,NA,1.16,0.223522,1.08,NA,NA,0.000115
"2015-01-15",209.84,NA,0.016444,NA,NA,1.28,0.261714,1.29,NA,NA,0.00014
"2015-01-16",208.1,NA,0.016403,NA,NA,1.4,0.278449,1.28,NA,NA,0.000142
"2015-01-17",199.26,NA,0.015361,NA,NA,1.29,0.248057,1.22,NA,NA,0.000135
"2015-01-18",210.34,NA,0.015622,NA,NA,1.33,0.258656,1.31,NA,NA,0.00014
"2015-01-19",214.86,NA,0.015991,NA,NA,1.34,0.254181,1.37,NA,NA,0.00014
"2015-01-20",211.32,NA,0.016112,NA,NA,1.32,0.236223,1.43,NA,NA,0.000141
"2015-01-21",226.9,NA,0.016653,NA,NA,1.37,0.261268,1.6,NA,NA,0.000153
"2015-01-22",233.41,NA,0.01701,NA,NA,1.42,0.273442,1.63,NA,NA,0.000155
"2015-01-23",232.88,NA,0.016734,NA,NA,1.43,0.283141,1.59,NA,NA,0.000156
"2015-01-24",247.85,NA,0.016736,NA,NA,1.84,0.298369,1.74,NA,NA,0.000166
"2015-01-25",253.72,NA,0.016578,NA,NA,2.25,0.310227,1.81,NA,NA,0.000166
"2015-01-26",273.47,NA,0.016019,NA,NA,2.08,0.317078,1.88,NA,NA,0.000163
"2015-01-27",263.48,NA,0.015841,NA,NA,2.09,0.320371,1.82,NA,NA,0.000158
"2015-01-28",233.91,NA,0.01497,NA,NA,1.87,0.290979,1.65,NA,NA,0.000144
"2015-01-29",233.51,NA,0.014706,NA,NA,1.92,0.309911,1.64,NA,NA,0.000147
"2015-01-30",226.43,NA,0.014443,NA,NA,1.9,0.294018,1.64,NA,NA,0.000142
"2015-01-31",217.46,NA,0.014298,NA,NA,1.87,0.284363,1.61,NA,NA,0.000139
"2015-02-01",226.97,NA,0.014139,NA,NA,1.8,0.299954,1.88,NA,NA,0.000144
"2015-02-02",238.23,NA,0.01367,NA,NA,1.88,0.301242,1.93,NA,NA,0.000151
"2015-02-03",227.27,NA,0.013025,NA,NA,1.82,0.288734,1.79,NA,NA,0.000147
"2015-02-04",226.85,NA,0.013498,NA,NA,1.79,0.289486,1.83,NA,NA,0.000147
"2015-02-05",217.11,NA,0.014466,NA,NA,1.74,0.272273,1.77,NA,NA,0.000142
"2015-02-06",222.27,NA,0.015185,NA,NA,1.76,0.270772,1.79,NA,NA,0.000144
"2015-02-07",227.75,NA,0.014577,NA,NA,1.78,0.275702,1.86,NA,NA,0.000145
"2015-02-08",223.41,NA,0.014426,NA,NA,1.78,0.265034,1.84,NA,NA,0.000141
"2015-02-09",220.11,NA,0.013994,NA,NA,1.73,0.251738,2.17,NA,NA,0.00014
"2015-02-10",219.84,NA,0.013649,NA,NA,1.76,0.244719,2.49,NA,NA,0.000141
"2015-02-11",219.18,NA,0.013776,NA,NA,1.73,0.231497,3.23,NA,NA,0.000138
"2015-02-12",221.76,NA,0.014039,NA,NA,1.76,0.246741,2.81,NA,NA,0.000142
"2015-02-13",235.43,NA,0.014566,NA,NA,1.82,0.255641,2.92,NA,NA,0.000143
"2015-02-14",257.32,NA,0.014956,NA,NA,1.94,0.280322,2.88,NA,NA,0.000151
"2015-02-15",234.82,NA,0.013712,NA,NA,1.84,0.25138,2.76,NA,NA,0.000141
"2015-02-16",233.84,NA,0.01375,NA,NA,1.8,0.251039,2.75,NA,NA,0.000144
"2015-02-17",243.61,NA,0.014031,NA,NA,1.85,0.253231,2.63,NA,NA,0.000146
"2015-02-18",236.33,NA,0.013791,NA,NA,1.83,0.248507,2.84,NA,NA,0.000143
"2015-02-19",240.28,NA,0.013758,NA,NA,1.85,0.282791,2.83,NA,NA,0.000146
"2015-02-20",243.78,NA,0.013481,NA,NA,1.85,0.305673,2.74,NA,NA,0.000144
"2015-02-21",244.53,NA,0.013286,NA,NA,1.85,0.302557,2.78,NA,NA,0.000145
"2015-02-22",235.98,NA,0.01313,NA,NA,1.8,0.313139,2.53,NA,NA,0.000141
"2015-02-23",238.89,NA,0.013334,NA,NA,1.82,0.337887,2.52,NA,NA,0.000142
"2015-02-24",238.74,NA,0.013396,NA,NA,1.83,0.340267,2.94,NA,NA,0.00014
"2015-02-25",237.47,NA,0.013401,NA,NA,1.8,0.365243,2.77,NA,NA,0.000142
"2015-02-26",236.43,NA,0.013299,NA,NA,1.81,0.357721,2.73,NA,NA,0.000143
"2015-02-27",253.83,NA,0.01336,NA,NA,1.85,0.381008,3.04,NA,NA,0.000146
"2015-02-28",254.26,NA,0.012998,NA,NA,1.84,0.427227,3.24,NA,NA,0.000145
"2015-03-01",260.2,NA,0.012239,NA,NA,1.89,0.426028,3.33,NA,NA,0.000146
"2015-03-02",275.67,NA,0.012192,NA,NA,1.94,0.428434,3.62,NA,NA,0.000149
"2015-03-03",281.7,NA,0.010593,NA,NA,1.96,0.415078,3.47,NA,NA,0.000144
"2015-03-04",273.09,NA,0.010032,NA,NA,1.93,0.413151,3.5,NA,NA,0.000143
"2015-03-05",276.18,NA,0.011544,NA,NA,1.92,0.469626,3.41,NA,NA,0.000141
"2015-03-06",272.72,NA,0.010856,NA,NA,1.9,0.486039,3.33,NA,NA,0.000142
"2015-03-07",276.26,NA,0.010535,NA,NA,1.91,0.457321,3.43,NA,NA,0.000141
"2015-03-08",274.35,NA,0.009961,NA,NA,1.89,0.484062,3.39,NA,NA,0.00014
"2015-03-09",289.61,NA,0.010643,NA,NA,1.94,0.63489,3.54,NA,NA,0.000144
"2015-03-10",291.76,NA,0.010086,NA,NA,2.01,0.791843,3.03,NA,NA,0.000139
"2015-03-11",296.38,NA,0.010229,NA,NA,2.03,0.715782,3.13,NA,NA,0.000145
"2015-03-12",294.35,NA,0.010359,NA,NA,2.04,0.684608,3.07,NA,NA,0.000143
"2015-03-13",285.34,NA,0.010511,NA,NA,2.01,0.644822,2.91,NA,NA,0.000141
"2015-03-14",281.89,NA,0.011088,NA,NA,2,0.676167,2.93,NA,NA,0.000144
"2015-03-15",286.39,NA,0.010817,NA,NA,2.02,0.69425,3.12,NA,NA,0.000143
"2015-03-16",290.59,NA,0.010968,NA,NA,2.03,0.805943,3.3,NA,NA,0.000145
"2015-03-17",285.51,NA,0.010929,NA,NA,1.98,0.752221,3.27,NA,NA,0.000144
"2015-03-18",256.3,NA,0.010575,NA,NA,1.74,0.638029,3.09,NA,NA,0.000133
"2015-03-19",260.93,NA,0.01048,NA,NA,1.76,0.677382,3.37,NA,NA,0.000133
"2015-03-20",261.75,NA,0.010446,NA,NA,1.77,0.633158,3.7,NA,NA,0.000133
"2015-03-21",260.02,NA,0.010182,NA,NA,1.75,0.743222,4.63,NA,NA,0.000131
"2015-03-22",267.96,NA,0.010196,NA,NA,1.8,0.777347,4.61,NA,NA,0.000132
"2015-03-23",266.74,NA,0.010309,NA,NA,1.78,0.766353,4.98,NA,NA,0.000137
"2015-03-24",245.6,NA,0.009757,NA,NA,1.65,0.711852,5.07,NA,NA,0.000129
"2015-03-25",246.2,NA,0.009115,NA,NA,1.67,0.767497,5.28,NA,NA,0.000131
"2015-03-26",248.53,NA,0.008764,NA,NA,1.7,0.746328,4.99,NA,NA,0.000132
"2015-03-27",247.03,NA,0.008895,NA,NA,1.69,0.777714,4.76,NA,NA,0.000129
"2015-03-28",252.8,NA,0.008851,NA,NA,1.7,0.795417,5.04,NA,NA,0.000131
"2015-03-29",242.71,NA,0.008498,NA,NA,1.66,0.712153,4.6,NA,NA,0.000127
"2015-03-30",247.53,NA,0.008453,NA,NA,1.67,0.853188,4.34,NA,NA,0.000128
"2015-03-31",244.22,NA,0.007772,NA,NA,1.65,0.907059,4.02,NA,NA,0.000126
"2015-04-01",247.27,NA,0.007668,NA,NA,1.66,1.01,3.83,NA,NA,0.000128
"2015-04-02",253.01,NA,0.007906,NA,NA,1.68,0.96926,4.54,NA,NA,0.000129
"2015-04-03",254.32,NA,0.00872,NA,NA,1.7,0.952245,4.36,NA,NA,0.000129
"2015-04-04",253.7,NA,0.008844,NA,NA,1.69,0.85929,4.13,NA,NA,0.000128
"2015-04-05",260.6,NA,0.008739,NA,NA,1.7,0.883731,4.17,NA,NA,0.000127
"2015-04-06",255.49,NA,0.008786,NA,NA,1.69,0.789463,4.09,NA,NA,0.000124
"2015-04-07",253.18,NA,0.009071,NA,NA,1.67,0.833302,3.78,NA,NA,0.000122
"2015-04-08",245.02,NA,0.009198,NA,NA,1.63,0.755192,3.68,NA,NA,0.000117
"2015-04-09",243.68,NA,0.00878,NA,NA,1.59,0.758207,3.42,NA,NA,0.000117
"2015-04-10",236.07,NA,0.008512,NA,NA,1.53,0.800381,3.23,NA,NA,0.000113
"2015-04-11",236.55,NA,0.0083,NA,NA,1.46,0.827207,3.33,NA,NA,0.000114
"2015-04-12",236.15,NA,0.00861,NA,NA,1.46,0.800135,3.3,NA,NA,0.000114
"2015-04-13",224.59,NA,0.008194,NA,NA,1.38,0.691741,3.21,NA,NA,0.000106
"2015-04-14",219.16,NA,0.008159,NA,NA,1.38,0.656934,3.1,NA,NA,0.000103
"2015-04-15",223.83,NA,0.007949,NA,NA,1.38,0.673307,3.02,NA,NA,0.000105
"2015-04-16",228.57,NA,0.00801,NA,NA,1.42,0.678599,3.01,NA,NA,0.000108
"2015-04-17",222.88,NA,0.008025,NA,NA,1.41,0.658304,2.83,NA,NA,0.000107
"2015-04-18",223.36,NA,0.0079,NA,NA,1.41,0.694249,2.93,NA,NA,0.000107
"2015-04-19",222.6,NA,0.007846,NA,NA,1.39,0.662209,2.8,NA,NA,0.000106
"2015-04-20",224.63,NA,0.007932,NA,NA,1.41,0.678942,2.65,NA,NA,0.000106
"2015-04-21",235.27,NA,0.007968,NA,NA,1.42,0.632725,2.89,NA,NA,0.000111
"2015-04-22",234.18,NA,0.008025,NA,NA,1.45,0.576331,3.25,NA,NA,0.000111
"2015-04-23",236.46,NA,0.008019,NA,NA,1.46,0.603233,3.63,NA,NA,0.00011
"2015-04-24",231.27,NA,0.008077,NA,NA,1.42,0.569937,3.18,NA,NA,0.000105
"2015-04-25",226.39,NA,0.008291,NA,NA,1.4,0.56474,3.1,NA,NA,0.000103
"2015-04-26",219.43,NA,0.00774,NA,NA,1.32,0.556385,3.05,NA,NA,1e-04
"2015-04-27",229.29,NA,0.007765,NA,NA,1.38,0.566088,2.99,NA,NA,0.000104
"2015-04-28",225.85,NA,0.00763,NA,NA,1.36,0.47931,3.04,NA,NA,9.9e-05
"2015-04-29",225.81,NA,0.007863,NA,NA,1.36,0.491526,2.97,NA,NA,9.8e-05
"2015-04-30",236.15,NA,0.008029,NA,NA,1.44,0.501179,2.97,NA,NA,0.000103
"2015-05-01",232.08,NA,0.008018,NA,NA,1.41,0.499998,2.74,NA,NA,9.8e-05
"2015-05-02",234.93,NA,0.008037,NA,NA,1.42,0.497577,2.75,NA,NA,9.7e-05
"2015-05-03",240.36,NA,0.008055,NA,NA,1.43,0.499079,2.7,NA,NA,9e-05
"2015-05-04",239.02,NA,0.008017,NA,NA,1.41,0.467889,2.88,NA,NA,8.9e-05
"2015-05-05",236.12,NA,0.00791,NA,NA,1.41,0.471166,2.85,NA,NA,8.9e-05
"2015-05-06",229.78,NA,0.007782,NA,NA,1.39,0.458257,2.82,NA,NA,8.7e-05
"2015-05-07",237.33,NA,0.007529,NA,NA,1.46,0.473934,2.81,NA,NA,8.9e-05
"2015-05-08",243.86,NA,0.007491,NA,NA,1.48,0.490568,2.76,NA,NA,9.2e-05
"2015-05-09",241.83,NA,0.007574,NA,NA,1.45,0.513693,2.76,NA,NA,9.2e-05
"2015-05-10",240.3,NA,0.007382,NA,NA,1.44,0.565103,2.68,NA,NA,9e-05
"2015-05-11",242.16,NA,0.00736,NA,NA,1.44,0.511342,2.76,NA,NA,9.3e-05
"2015-05-12",241.11,NA,0.007213,NA,NA,1.45,0.477612,2.71,NA,NA,0.000111
"2015-05-13",236.38,NA,0.006857,NA,NA,1.45,0.483207,2.69,NA,NA,0.000108
"2015-05-14",236.93,NA,0.006602,NA,NA,1.45,0.495548,2.84,NA,NA,0.000114
"2015-05-15",237.6,NA,0.006655,NA,NA,1.45,0.544965,2.87,NA,NA,0.00012
"2015-05-16",236.15,NA,0.006588,NA,NA,1.45,0.595673,3,NA,NA,0.000117
"2015-05-17",236.8,NA,0.006329,NA,NA,1.45,0.557216,2.93,NA,NA,0.000115
"2015-05-18",233.13,NA,0.005748,NA,NA,1.45,0.535773,2.86,NA,NA,0.000116
"2015-05-19",231.95,NA,0.006539,NA,NA,1.45,0.51466,2.89,NA,NA,0.00012
"2015-05-20",234.02,NA,0.006636,NA,NA,1.46,0.492917,2.88,NA,NA,0.000134
"2015-05-21",235.34,NA,0.006573,NA,NA,1.48,0.462956,2.84,NA,NA,0.000134
"2015-05-22",240.35,NA,0.006649,NA,NA,1.83,0.460764,2.91,NA,NA,0.000139
"2015-05-23",238.87,NA,0.0068,NA,NA,1.79,0.470987,2.87,NA,NA,0.000136
"2015-05-24",240.95,NA,0.006809,NA,NA,1.83,0.479603,2.9,NA,NA,0.000143
"2015-05-25",237.11,NA,0.006925,NA,NA,1.8,0.463606,2.82,NA,NA,0.000142
"2015-05-26",237.12,NA,0.006794,NA,NA,1.82,0.446883,2.67,NA,NA,0.000161
"2015-05-27",237.28,NA,0.006937,NA,NA,1.85,0.421971,2.63,NA,NA,0.000184
"2015-05-28",237.41,NA,0.007857,NA,NA,1.84,0.443637,2.74,NA,NA,0.000192
"2015-05-29",237.1,NA,0.009056,NA,NA,1.83,0.439872,2.82,NA,NA,0.000178
"2015-05-30",233.35,NA,0.008409,NA,NA,1.81,0.445107,2.71,NA,NA,0.000162
"2015-05-31",230.19,NA,0.00829,NA,NA,1.64,0.450889,2.76,NA,NA,0.000154
"2015-06-01",222.93,NA,0.007579,NA,NA,1.62,0.451619,2.65,NA,NA,0.000141
"2015-06-02",225.8,NA,0.007981,NA,NA,1.67,0.455539,2.8,NA,NA,0.00016
"2015-06-03",225.87,NA,0.008012,NA,NA,1.69,0.453476,2.75,NA,NA,0.000151
"2015-06-04",224.32,NA,0.007879,NA,NA,1.67,0.476494,2.8,NA,NA,0.000152
"2015-06-05",224.95,NA,0.007956,NA,NA,1.76,0.498892,2.82,NA,NA,0.000153
"2015-06-06",225.62,NA,0.007905,NA,NA,1.76,0.526428,2.82,NA,NA,0.000158
"2015-06-07",222.88,NA,0.007874,NA,NA,1.73,0.517933,2.81,NA,NA,0.000152
"2015-06-08",228.49,NA,0.008,NA,NA,1.79,0.542956,2.83,NA,NA,0.000163
"2015-06-09",229.05,NA,0.007995,NA,NA,1.8,0.495991,2.77,NA,NA,0.000162
"2015-06-10",228.8,NA,0.007999,NA,NA,1.76,0.479738,2.7,NA,NA,0.000157
"2015-06-11",229.71,NA,0.008042,NA,NA,1.79,0.462852,2.78,NA,NA,0.00016
"2015-06-12",229.98,NA,0.008057,NA,NA,1.8,0.470966,2.8,NA,NA,0.000161
"2015-06-13",232.4,NA,0.008093,NA,NA,1.86,0.489472,2.8,NA,NA,0.000165
"2015-06-14",233.54,NA,0.008147,NA,NA,2,0.49497,2.81,NA,NA,0.000167
"2015-06-15",236.82,NA,0.008579,NA,NA,2.02,0.508224,2.74,NA,NA,0.00017
"2015-06-16",250.9,NA,0.009424,NA,NA,2.88,0.506086,2.99,NA,NA,0.000198
"2015-06-17",249.28,NA,0.009678,NA,NA,2.89,0.50334,3.01,NA,NA,0.000197
"2015-06-18",249.01,NA,0.010252,NA,NA,3.1,0.50388,2.96,NA,NA,0.00021
"2015-06-19",244.61,NA,0.011207,NA,NA,2.81,0.511796,2.9,NA,NA,0.000209
"2015-06-20",245.21,NA,0.011039,NA,NA,3.04,0.53798,2.87,NA,NA,0.00021
"2015-06-21",243.94,NA,0.010314,NA,NA,3.02,0.523274,2.84,NA,NA,0.000209
"2015-06-22",246.99,NA,0.010567,NA,NA,3.03,0.540599,2.89,NA,NA,0.000219
"2015-06-23",244.3,NA,0.010667,NA,NA,2.97,0.526921,2.85,NA,NA,0.000187
"2015-06-24",240.51,NA,0.010914,NA,NA,2.78,0.506506,2.81,NA,NA,0.000178
"2015-06-25",242.8,NA,0.011048,NA,NA,2.85,0.503678,2.83,NA,NA,0.000186
"2015-06-26",243.59,NA,0.011288,NA,NA,2.86,0.484247,2.82,NA,NA,0.000201
"2015-06-27",250.99,NA,0.011445,NA,NA,3.1,0.491951,2.79,NA,NA,0.00021
"2015-06-28",249.01,NA,0.011467,NA,NA,3.31,0.470636,2.73,NA,NA,0.000204
"2015-06-29",257.06,NA,0.011977,NA,NA,3.74,0.493447,2.79,NA,NA,0.000214
"2015-06-30",263.07,NA,0.01132,NA,NA,4.09,0.500266,2.86,NA,NA,0.000199
"2015-07-01",258.62,NA,0.011198,NA,NA,3.92,0.498848,2.82,NA,NA,0.000193
"2015-07-02",255.41,NA,0.011037,NA,NA,4.07,0.492605,2.91,NA,NA,0.000191
"2015-07-03",256.34,NA,0.011099,NA,NA,4.12,0.491196,2.96,NA,NA,0.000191
"2015-07-04",260.89,NA,0.010782,NA,NA,4.11,0.507361,3.09,NA,NA,0.000191
"2015-07-05",271.91,NA,0.010022,NA,NA,4.95,0.521969,3.09,NA,NA,0.000194
"2015-07-06",269.03,NA,0.009873,NA,NA,5.42,0.505507,3.09,NA,NA,0.000192
"2015-07-07",266.21,NA,0.00958,NA,NA,5.23,0.512376,2.97,NA,NA,0.000189
"2015-07-08",270.79,NA,0.009449,NA,NA,6.36,0.51399,2.98,NA,NA,0.000189
"2015-07-09",269.23,NA,0.008987,NA,NA,7.54,0.497226,3.11,NA,NA,0.000195
"2015-07-10",284.89,NA,0.008847,NA,NA,4.51,0.520876,4.05,NA,NA,0.000203
"2015-07-11",293.11,NA,0.008615,NA,NA,4.37,0.539175,3.84,NA,NA,0.000201
"2015-07-12",310.87,NA,0.008614,NA,NA,5.29,0.628094,4.1,NA,NA,0.000211
"2015-07-13",292.05,NA,0.008569,NA,NA,4.68,0.572132,3.74,NA,NA,2e-04
"2015-07-14",287.46,NA,0.008631,NA,NA,4.65,0.570033,3.72,NA,NA,0.000194
"2015-07-15",285.83,NA,0.008516,NA,NA,4.21,0.541855,3.66,NA,NA,0.000186
"2015-07-16",278.09,NA,0.008062,NA,NA,3.69,0.536325,3.53,NA,NA,0.000171
"2015-07-17",279.47,NA,0.008026,NA,NA,3.79,0.535182,3.76,NA,NA,0.00018
"2015-07-18",274.9,NA,0.00806,NA,NA,4,0.523595,3.71,NA,NA,0.000177
"2015-07-19",273.61,NA,0.008091,NA,NA,3.77,0.537989,3.62,NA,NA,0.000169
"2015-07-20",278.98,NA,0.007948,NA,NA,3.94,0.547709,3.69,NA,NA,0.000174
"2015-07-21",275.83,NA,0.007711,NA,NA,3.77,0.587578,3.6,NA,NA,0.00017
"2015-07-22",277.22,NA,0.007579,NA,NA,3.82,0.57342,3.63,NA,NA,0.000184
"2015-07-23",276.05,NA,0.007487,NA,NA,3.78,0.570335,3.58,NA,NA,0.000178
"2015-07-24",288.28,NA,0.007656,NA,NA,4.6,0.576016,3.69,NA,NA,0.000188
"2015-07-25",288.7,NA,0.007888,NA,NA,4.63,0.566003,3.75,NA,NA,0.000188
"2015-07-26",292.69,NA,0.008115,NA,NA,4.66,0.584723,3.78,NA,NA,0.000187
"2015-07-27",293.62,NA,0.008562,NA,NA,4.67,0.59605,3.76,NA,NA,0.000189
"2015-07-28",294.43,NA,0.008449,NA,NA,5.06,0.615015,3.68,NA,NA,0.000188
"2015-07-29",289.59,NA,0.008519,NA,NA,4.8,0.589967,3.64,NA,NA,0.000184
"2015-07-30",287.72,NA,0.008491,NA,NA,4.58,0.583228,3.64,NA,NA,0.000183
"2015-07-31",284.65,NA,0.008437,NA,NA,4.64,0.574956,3.68,NA,NA,0.000184
"2015-08-01",281.6,NA,0.008222,NA,NA,4.15,0.588741,3.61,NA,NA,0.000175
"2015-08-02",282.61,NA,0.00823,NA,NA,4.17,0.624904,3.62,NA,NA,0.000172
"2015-08-03",281.23,NA,0.008281,NA,NA,4.16,0.595818,3.61,NA,NA,0.000173
"2015-08-04",285.22,NA,0.008271,NA,NA,4.38,0.618406,3.64,NA,NA,0.000176
"2015-08-05",281.88,NA,0.008224,NA,NA,4.35,0.618616,3.58,NA,NA,0.000173
"2015-08-06",278.58,NA,0.008024,NA,NA,4.06,0.729102,3.52,NA,NA,0.000168
"2015-08-07",279.58,2.77,0.008152,NA,NA,4.21,0.742292,3.26,NA,NA,0.000168
"2015-08-08",261,0.753325,0.008476,NA,NA,3.85,0.676046,3.08,NA,NA,0.000158
"2015-08-09",265.08,0.701897,0.008808,NA,NA,3.9,0.674739,3.11,NA,NA,0.000162
"2015-08-10",264.47,0.708448,0.00875,NA,NA,3.95,0.656576,3.08,NA,NA,0.00016
"2015-08-11",270.39,1.07,0.008591,NA,NA,4.16,0.603582,3.16,NA,NA,0.000164
"2015-08-12",266.38,1.22,0.008271,NA,NA,3.99,0.622923,3.06,NA,NA,0.00016
"2015-08-13",264.08,1.83,0.008147,NA,NA,3.88,0.575855,3.06,NA,NA,0.000156
"2015-08-14",265.68,1.83,0.008337,NA,NA,4.03,0.609906,3.03,NA,NA,0.000158
"2015-08-15",261.55,1.69,0.00842,NA,NA,3.93,0.613236,2.98,NA,NA,0.000155
"2015-08-16",258.51,1.57,0.008315,NA,NA,3.95,0.620167,2.94,NA,NA,0.000148
"2015-08-17",257.98,1.2,0.008301,NA,NA,3.98,0.610122,2.91,NA,NA,0.00015
"2015-08-18",211.08,1.09,0.007552,NA,NA,3.47,0.493284,2.67,NA,NA,0.000134
"2015-08-19",226.68,1.26,0.007758,NA,NA,3.48,0.534101,2.64,NA,NA,0.000131
"2015-08-20",235.35,1.46,0.007872,NA,NA,3.61,0.597797,2.78,NA,NA,0.000139
"2015-08-21",232.57,1.4,0.007881,NA,NA,3.57,0.568307,2.76,NA,NA,0.000145
"2015-08-22",230.39,1.38,0.007722,NA,NA,3.51,0.553084,2.68,NA,NA,0.000137
"2015-08-23",228.17,1.35,0.007552,NA,NA,3.39,0.544585,2.64,NA,NA,0.000138
"2015-08-24",210.49,1.23,0.007397,NA,NA,2.99,0.434871,2.38,NA,NA,0.000128
"2015-08-25",221.61,1.14,0.007126,NA,NA,2.94,0.490286,2.53,NA,NA,0.000129
"2015-08-26",225.83,1.16,0.007492,NA,NA,2.95,0.496679,2.61,NA,NA,0.000133
"2015-08-27",224.77,1.15,0.007551,NA,NA,2.87,0.465475,2.56,NA,NA,0.000129
"2015-08-28",231.4,1.19,0.007433,NA,NA,2.91,0.481627,2.6,NA,NA,0.000132
"2015-08-29",229.78,1.18,0.007751,NA,NA,2.88,0.47655,2.6,NA,NA,0.000131
"2015-08-30",228.76,1.32,0.00805,NA,NA,2.85,0.459009,2.56,NA,NA,0.000129
"2015-08-31",230.06,1.36,0.007884,NA,NA,2.84,0.467238,2.58,NA,NA,0.000129
