"date","BTC","ETH","XRP","BCH","BSV","LTC","XMR","DASH","ETC","ZEC","DOGE"
"2014-12-21",4373820008,NA,771989123,NA,NA,99517958,1823475,9490155,NA,NA,18753467
"2014-12-22",4525705359,NA,791861558,NA,NA,100835431,1834842,9483390,NA,NA,18952033
"2014-12-23",4563595537,NA,739685186,NA,NA,100779127,2035000,9565116,NA,NA,18938314
"2014-12-24",4400637769,NA,724341746,NA,NA,95844513,2278741,9577443,NA,NA,18450025
"2014-12-25",4353789283,NA,747758073,NA,NA,94574162,2431838,8980049,NA,NA,17927700
"2014-12-26",4476703675,NA,783993127,NA,NA,97539415,2334597,10104008,NA,NA,18487756
"2014-12-27",4313267197,NA,745759987,NA,NA,95352459,2762745,9700418,NA,NA,17836797
"2014-12-28",4333389568,NA,736156783,NA,NA,95993669,3061323,9727879,NA,NA,17877579
"2014-12-29",4272268163,NA,750639034,NA,NA,94717141,2656824,9545027,NA,NA,17636256
"2014-12-30",4247060095,NA,749681811,NA,NA,95114104,2672366,9454316,NA,NA,17360266
"2014-12-31",4377510595,NA,757042202,NA,NA,95710426,2382827,9853515,NA,NA,18139021
"2015-01-01",4297535768,NA,755558352,NA,NA,95086868,2561247,9714893,NA,NA,17778457
"2015-01-02",4309551126,NA,753340322,NA,NA,94048724,2525172,9707610,NA,NA,18075690
"2015-01-03",3846269872,NA,684798233,NA,NA,75275386,2552051,8620475,NA,NA,16287306
"2015-01-04",3616320975,NA,586349910,NA,NA,69101043,2316421,8152177,NA,NA,15405090
"2015-01-05",3758098008,NA,629350576,NA,NA,73586957,2346913,8383622,NA,NA,15704692
"2015-01-06",3919623080,NA,642240553,NA,NA,74701680,2578185,8605629,NA,NA,16396932
"2015-01-07",4032255015,NA,645685315,NA,NA,74967271,2597527,8617988,NA,NA,16860651
"2015-01-08",3882766766,NA,640502683,NA,NA,71126149,2412051,8611194,NA,NA,16310578
"2015-01-09",3980426431,NA,637404875,NA,NA,70301691,2433376,8579115,NA,NA,16612798
"2015-01-10",3767535599,NA,595810614,NA,NA,58655833,2370858,8337722,NA,NA,15749044
"2015-01-11",3643307731,NA,581306679,NA,NA,61230338,2148505,8234995,NA,NA,15637425
"2015-01-12",3673551884,NA,571062229,NA,NA,60912256,2072979,8360752,NA,NA,15217788
"2015-01-13",3099004902,NA,484744921,NA,NA,54800307,1766268,6790835,NA,NA,13224338
"2015-01-14",2444379076,NA,440895455,NA,NA,41173189,1279606,5458201,NA,NA,11260386
"2015-01-15",2880801385,NA,509409664,NA,NA,45680600,1502880,6499815,NA,NA,13648749
"2015-01-16",2857541182,NA,508133368,NA,NA,49970739,1603777,6436026,NA,NA,13828113
"2015-01-17",2736875952,NA,475866604,NA,NA,46126369,1432863,6151079,NA,NA,13158146
"2015-01-18",2889858038,NA,483945686,NA,NA,47586420,1498599,6621059,NA,NA,13667180
"2015-01-19",2952759522,NA,495361107,NA,NA,47924832,1477115,6902411,NA,NA,13692536
"2015-01-20",2904651464,NA,499118748,NA,NA,47313014,1376789,7225412,NA,NA,13728738
"2015-01-21",3119680595,NA,515877886,NA,NA,49128866,1527284,8074560,NA,NA,14927900
"2015-01-22",3209962696,NA,526933961,NA,NA,50798988,1603014,8243911,NA,NA,15148887
"2015-01-23",3203436948,NA,518377817,NA,NA,51099994,1664759,8063435,NA,NA,15269371
"2015-01-24",3410114481,NA,518442871,NA,NA,66128448,1759524,8802552,NA,NA,16217920
"2015-01-25",3491686145,NA,513563824,NA,NA,80704874,1834772,9161222,NA,NA,16260214
"2015-01-26",3764417376,NA,496231591,NA,NA,74761730,1880561,9534547,NA,NA,15964561
"2015-01-27",3627760928,NA,490708200,NA,NA,75005954,1905485,9252111,NA,NA,15463280
"2015-01-28",3221728839,NA,463747981,NA,NA,67363431,1735334,8358577,NA,NA,14124864
"2015-01-29",3217149466,NA,455557378,NA,NA,68989223,1854002,8349242,NA,NA,14352627
"2015-01-30",3120272355,NA,447416340,NA,NA,68395337,1764001,8341633,NA,NA,13937717
"2015-01-31",2997692311,NA,442924519,NA,NA,67578652,1710802,8203068,NA,NA,13615064
"2015-02-01",3129637468,NA,437986614,NA,NA,65106989,1809689,9588399,NA,NA,14084167
"2015-02-02",3285797305,NA,423473386,NA,NA,67784609,1822558,9843751,NA,NA,14801468
"2015-02-03",3135343874,NA,403495625,NA,NA,65871024,1751752,9108583,NA,NA,14411308
"2015-02-04",3130520358,NA,418148255,NA,NA,64855655,1761171,9313697,NA,NA,14365445
"2015-02-05",2996945966,NA,448138129,NA,NA,63053689,1661116,9038844,NA,NA,13923848
"2015-02-06",3069076711,NA,484540928,NA,NA,63763489,1656495,9162328,NA,NA,14064474
"2015-02-07",3145761023,NA,465134147,NA,NA,64623081,1691471,9518423,NA,NA,14180779
"2015-02-08",3086537315,NA,460328719,NA,NA,64741025,1630418,9389051,NA,NA,13823884
"2015-02-09",3041799140,NA,446541034,NA,NA,62894270,1552764,11116323,NA,NA,13751877
"2015-02-10",3038850985,NA,435513439,NA,NA,64095039,1513561,12751110,NA,NA,13781773
"2015-02-11",3030676475,NA,439584970,NA,NA,62846175,1435719,16513273,NA,NA,13568452
"2015-02-12",3066996120,NA,447980110,NA,NA,63996106,1534325,14397381,NA,NA,13896316
"2015-02-13",3256814719,NA,464764008,NA,NA,66381845,1593932,14952957,NA,NA,14009680
"2015-02-14",3560717936,NA,477214725,NA,NA,70669694,1752528,14765031,NA,NA,14786601
"2015-02-15",3250242178,NA,437542823,NA,NA,67232455,1575834,14165278,NA,NA,13856155
"2015-02-16",3237573873,NA,438739393,NA,NA,65613895,1577644,14135936,NA,NA,14125518
"2015-02-17",3373706168,NA,447699315,NA,NA,67740995,1595663,13516003,NA,NA,14375955
"2015-02-18",3273812262,NA,440041262,NA,NA,66881505,1570046,14574775,NA,NA,14029587
"2015-02-19",3329631566,NA,438994662,NA,NA,67610815,1791437,14560412,NA,NA,14321731
"2015-02-20",3379032908,NA,430152802,NA,NA,67707048,1941308,14074920,NA,NA,14157683
"2015-02-21",3390372210,NA,423930635,NA,NA,67797504,1926491,14291627,NA,NA,14231357
"2015-02-22",3272629326,NA,418946519,NA,NA,65918841,1999133,12999946,NA,NA,13868682
"2015-02-23",3313897879,NA,425478199,NA,NA,66858388,2162912,13002832,NA,NA,13957583
"2015-02-24",3312489904,NA,427459720,NA,NA,67240414,2183628,15136340,NA,NA,13764555
"2015-02-25",3295875814,NA,427612882,NA,NA,66301067,2349848,14295993,NA,NA,14011045
"2015-02-26",3282272605,NA,424348637,NA,NA,66635509,2307212,14107065,NA,NA,14117045
"2015-02-27",3524820596,NA,426291867,NA,NA,68207987,2463496,15669778,NA,NA,14360855
"2015-02-28",3531776636,NA,414744163,NA,NA,67868459,2769375,16712481,NA,NA,14267559
"2015-03-01",3615181538,NA,390515999,NA,NA,69797522,2768487,17199103,NA,NA,14350882
"2015-03-02",3831178959,NA,389032252,NA,NA,71492437,2791266,18732374,NA,NA,14718115
"2015-03-03",3916108523,NA,338000905,NA,NA,72280934,2710931,17945636,NA,NA,14221671
"2015-03-04",3797385224,NA,320106590,NA,NA,71395593,2705064,18094856,NA,NA,14127716
"2015-03-05",3841201000,NA,368336365,NA,NA,70924426,3082050,17661212,NA,NA,13917212
"2015-03-06",3794156466,NA,346389663,NA,NA,70290896,3198173,17272013,NA,NA,13973914
"2015-03-07",3844351385,NA,336156591,NA,NA,70816512,3016766,17782914,NA,NA,13941094
"2015-03-08",3818877362,NA,317839487,NA,NA,70182528,3200805,17570343,NA,NA,13753684
"2015-03-09",4032241702,NA,339605905,NA,NA,72186167,4208460,18385805,NA,NA,14148744
"2015-03-10",4063305050,NA,321842415,NA,NA,74655875,5261461,15746700,NA,NA,13731526
"2015-03-11",4128796573,NA,326405338,NA,NA,75356754,4767963,16248060,NA,NA,14283964
"2015-03-12",4101535995,NA,330540686,NA,NA,76027546,4571258,15968058,NA,NA,14057912
"2015-03-13",3976948638,NA,335397167,NA,NA,74789290,4316199,15123703,NA,NA,13893004
"2015-03-14",3929758785,NA,353805211,NA,NA,74405167,4536672,15222138,NA,NA,14152410
"2015-03-15",3993628668,NA,345161184,NA,NA,75307617,4669044,16245690,NA,NA,14092425
"2015-03-16",4053198429,NA,349976185,NA,NA,75897426,5433310,17199467,NA,NA,14315902
"2015-03-17",3983144494,NA,348728560,NA,NA,74045898,5083062,17047124,NA,NA,14230676
"2015-03-18",3576671767,NA,337442506,NA,NA,65133713,4321547,16119339,NA,NA,13137479
"2015-03-19",3642156965,NA,334414384,NA,NA,65791029,4598905,17589494,NA,NA,13106533
"2015-03-20",3654506819,NA,333319921,NA,NA,66141553,4308405,19322093,NA,NA,13136278
"2015-03-21",3631424642,NA,324883300,NA,NA,65431277,5069525,24154151,NA,NA,12965634
"2015-03-22",3743193531,NA,325339592,NA,NA,67401564,5313919,24047795,NA,NA,13081140
"2015-03-23",3727111341,NA,328929304,NA,NA,66724306,5251199,25999800,NA,NA,13509393
"2015-03-24",3432718154,NA,311317698,NA,NA,62025635,4889065,26507047,NA,NA,12787109
"2015-03-25",3442129496,NA,290849000,NA,NA,62889910,5283377,27607440,NA,NA,12895851
"2015-03-26",3475701380,NA,279659629,NA,NA,63780865,5149571,26084201,NA,NA,13038453
"2015-03-27",3455731911,NA,283817951,NA,NA,63499865,5378290,24935097,NA,NA,12722380
"2015-03-28",3537377134,NA,282430248,NA,NA,64186846,5513282,26384580,NA,NA,12913771
"2015-03-29",3397187115,NA,271170678,NA,NA,62429657,4947462,24101440,NA,NA,12537007
"2015-03-30",3465419693,NA,269727454,NA,NA,63002694,5940530,22763671,NA,NA,12692619
"2015-03-31",3420112896,NA,247978904,NA,NA,62410777,6330413,21091721,NA,NA,12414248
"2015-04-01",3463619267,NA,244673178,NA,NA,62908788,7042515,20119959,NA,NA,12653512
"2015-04-02",3544973232,NA,252255288,NA,NA,63451426,6794628,23810053,NA,NA,12783220
"2015-04-03",3564354620,NA,278250547,NA,NA,64287507,6690478,22880027,NA,NA,12801327
"2015-04-04",3556559216,NA,282192210,NA,NA,63933402,6050772,21680884,NA,NA,12655141
"2015-04-05",3654268030,NA,278840855,NA,NA,64474777,6236430,21939774,NA,NA,12536724
"2015-04-06",3583466919,NA,280344705,NA,NA,63992686,5583121,21525605,NA,NA,12275681
"2015-04-07",3552014128,NA,289435132,NA,NA,63341989,5906321,19908045,NA,NA,12060793
"2015-04-08",3438326345,NA,293495815,NA,NA,61837358,5364424,19389736,NA,NA,11595759
"2015-04-09",3420248520,NA,280160912,NA,NA,60301648,5397262,18021293,NA,NA,11573878
"2015-04-10",3314409567,NA,271610377,NA,NA,58105711,5709978,17046957,NA,NA,11180395
"2015-04-11",3321976615,NA,264836511,NA,NA,55562258,5914170,17588745,NA,NA,11266173
"2015-04-12",3317129018,NA,274724971,NA,NA,55735030,5733147,17401276,NA,NA,11274866
"2015-04-13",3155548414,NA,261472392,NA,NA,52510703,4966924,16963164,NA,NA,10542162
"2015-04-14",3080098939,NA,260338682,NA,NA,52608317,4727007,16369475,NA,NA,10152688
"2015-04-15",3146465248,NA,253635333,NA,NA,52823691,4855067,15969818,NA,NA,10412711
"2015-04-16",3213884952,NA,255580478,NA,NA,54335998,4904048,15918376,NA,NA,10672086
"2015-04-17",3134573444,NA,256080166,NA,NA,53902751,4767333,14987771,NA,NA,10628110
"2015-04-18",3142049362,NA,252075643,NA,NA,53972338,5037856,15492661,NA,NA,10567965
"2015-04-19",3132226860,NA,250365983,NA,NA,53216330,4814726,14838952,NA,NA,10520469
"2015-04-20",3161599719,NA,253086506,NA,NA,54018405,4947552,14046649,NA,NA,10514022
"2015-04-21",3312299315,NA,254233618,NA,NA,54632644,4620623,15317444,NA,NA,10952477
"2015-04-22",3297795229,NA,256067722,NA,NA,55837848,4217359,17215536,NA,NA,10959753
"2015-04-23",3330762351,NA,255864145,NA,NA,56168408,4423454,19240999,NA,NA,10934890
"2015-04-24",3258311725,NA,257723138,NA,NA,54573806,4188000,16897466,NA,NA,10452253
"2015-04-25",3190508610,NA,264543590,NA,NA,53984754,4158351,16448863,NA,NA,10233452
"2015-04-26",3093216938,NA,246977614,NA,NA,50877800,4105181,16223721,NA,NA,9960150
"2015-04-27",3232938332,NA,247782028,NA,NA,53315728,4185268,15917791,NA,NA,10336382
"2015-04-28",3185425042,NA,243458100,NA,NA,52604051,3550884,16164955,NA,NA,9783541
"2015-04-29",3185479101,NA,250898217,NA,NA,52541853,3648523,15829067,NA,NA,9760735
"2015-04-30",3332094504,NA,256197590,NA,NA,55615194,3721181,15835492,NA,NA,10266864
"2015-05-01",3275574610,NA,255858083,NA,NA,54371602,3712413,14619351,NA,NA,9689694
"2015-05-02",3316683008,NA,256452858,NA,NA,54988482,3694437,14657920,NA,NA,9616371
"2015-05-03",3394161416,NA,257037742,NA,NA,55458605,3705589,14424057,NA,NA,8916783
"2015-05-04",3375997790,NA,255809901,NA,NA,54530784,3474008,15372883,NA,NA,8818122
"2015-05-05",3335976518,NA,252381327,NA,NA,54527843,3498339,15229268,NA,NA,8857446
"2015-05-06",3247353903,NA,248324474,NA,NA,53879048,3402492,15055334,NA,NA,8665941
"2015-05-07",3354923757,NA,240228955,NA,NA,56494605,3518891,15026110,NA,NA,8835114
"2015-05-08",3448119178,NA,239037490,NA,NA,57546407,3707683,14779176,NA,NA,9154713
"2015-05-09",3420193701,NA,241669626,NA,NA,56317396,3890002,14788504,NA,NA,9119362
"2015-05-10",3399245238,NA,235563606,NA,NA,55988933,4287549,14376375,NA,NA,8961293
"2015-05-11",3426529646,NA,234855236,NA,NA,55971649,3887419,14798991,NA,NA,9203321
"2015-05-12",3412644998,NA,230164360,NA,NA,56333938,3637815,14542027,NA,NA,10998518
"2015-05-13",3346584200,NA,218794705,NA,NA,56601032,3687637,14416807,NA,NA,10762786
"2015-05-14",3355311496,NA,210672064,NA,NA,56501185,3789156,15251351,NA,NA,11352059
"2015-05-15",3365752047,NA,212358112,NA,NA,56798029,4175328,15418705,NA,NA,11969130
"2015-05-16",3345969203,NA,210205561,NA,NA,56521997,4572611,16134590,NA,NA,11585674
"2015-05-17",3356176986,NA,201953371,NA,NA,56876148,4285731,15746949,NA,NA,11438215
"2015-05-18",3304944920,NA,183411950,NA,NA,56615050,4128488,15390424,NA,NA,11539061
"2015-05-19",3288950473,NA,208663101,NA,NA,56923493,3973480,15536686,NA,NA,11900744
"2015-05-20",3319170901,NA,211735576,NA,NA,57203100,3812694,15521901,NA,NA,13283553
"2015-05-21",3338890048,NA,209721827,NA,NA,57982600,3587695,15300515,NA,NA,13349942
"2015-05-22",3410712372,NA,212173999,NA,NA,71930151,3577555,15665379,NA,NA,13816975
"2015-05-23",3390435704,NA,216976555,NA,NA,70179302,3663614,15490591,NA,NA,13577747
"2015-05-24",3420845884,NA,217270752,NA,NA,71989343,3737639,15648552,NA,NA,14262220
"2015-05-25",3367127977,NA,220963210,NA,NA,70945772,3619400,15224108,NA,NA,14097204
"2015-05-26",3368066799,NA,216773298,NA,NA,71546957,3495629,14433335,NA,NA,16040196
"2015-05-27",3371257543,NA,221341645,NA,NA,72690290,3306767,14192800,NA,NA,18323304
"2015-05-28",3373816958,NA,250709638,NA,NA,72573509,3482980,14797698,NA,NA,19099594
"2015-05-29",3370295930,NA,288977883,NA,NA,72251801,3459317,15266462,NA,NA,17686592
"2015-05-30",3317769214,NA,268322839,NA,NA,71586881,3507154,14695071,NA,NA,16149299
"2015-05-31",3273756425,NA,264525084,NA,NA,64685622,3559305,14938828,NA,NA,15311674
"2015-06-01",3171172508,NA,241819596,NA,NA,63900032,3571320,14374990,NA,NA,14097643
"2015-06-02",3212962177,NA,254649068,NA,NA,66082807,3609144,15165726,NA,NA,15927850
"2015-06-03",3214774292,NA,255650996,NA,NA,66812757,3599412,14920476,NA,NA,15019259
"2015-06-04",3193504505,NA,251418965,NA,NA,66117635,3788613,15173365,NA,NA,15104402
"2015-06-05",3203220875,NA,253880072,NA,NA,69822453,3974149,15315888,NA,NA,15257890
"2015-06-06",3213722676,NA,252241248,NA,NA,69845019,4201332,15331132,NA,NA,15718289
"2015-06-07",3175547196,NA,251248892,NA,NA,68733717,4140602,15278938,NA,NA,15188372
"2015-06-08",3256350969,NA,255252458,NA,NA,71003932,4348359,15375385,NA,NA,16256475
"2015-06-09",3265176585,NA,255105360,NA,NA,71425336,3979226,15085425,NA,NA,16174134
"2015-06-10",3262644979,NA,255222145,NA,NA,70020046,3852650,14721085,NA,NA,15693868
"2015-06-11",3276293900,NA,256615273,NA,NA,71379411,3726366,15139115,NA,NA,15985790
"2015-06-12",3281061201,NA,257093901,NA,NA,71833229,3798375,15248612,NA,NA,16057002
"2015-06-13",3316504361,NA,258231122,NA,NA,74250203,3954648,15279803,NA,NA,16454348
"2015-06-14",3333657006,NA,259949716,NA,NA,79943263,4006123,15337238,NA,NA,16626622
"2015-06-15",3381329191,NA,273737721,NA,NA,80614464,4120235,14972961,NA,NA,16923507
"2015-06-16",3582987588,NA,300695341,NA,NA,114976020,4110202,16324265,NA,NA,19808714
"2015-06-17",3560953387,NA,308824683,NA,NA,115540046,4095163,16435666,NA,NA,19703007
"2015-06-18",3557986321,NA,327129662,NA,NA,123890094,4106381,16211142,NA,NA,21004681
"2015-06-19",3495994564,NA,357595947,NA,NA,112452589,4178381,15859752,NA,NA,20848369
"2015-06-20",3505477188,NA,352248074,NA,NA,121702814,4399723,15732704,NA,NA,20971539
"2015-06-21",3488106467,NA,329104801,NA,NA,121255283,4286720,15581980,NA,NA,20882581
"2015-06-22",3532599174,NA,337174474,NA,NA,121589048,4436155,15837942,NA,NA,21914049
"2015-06-23",3494929113,NA,340371711,NA,NA,119504581,4331058,15667118,NA,NA,18707568
"2015-06-24",3441763637,NA,348256314,NA,NA,111716359,4170298,15440610,NA,NA,17761507
"2015-06-25",3475370256,NA,352522487,NA,NA,114689310,4154150,15569062,NA,NA,18557833
"2015-06-26",3487699724,NA,360170967,NA,NA,115169149,4000611,15508993,NA,NA,20083153
"2015-06-27",3594402691,NA,365183800,NA,NA,125039921,4071271,15357963,NA,NA,20977464
"2015-06-28",3566939394,NA,365898552,NA,NA,133312330,3901196,15062428,NA,NA,20367986
"2015-06-29",3683193712,NA,382155959,NA,NA,150780869,4097277,15359238,NA,NA,21352598
"2015-06-30",3770229522,NA,361188850,NA,NA,165024817,4160615,15777314,NA,NA,19876570
"2015-07-01",3707306173,NA,357324724,NA,NA,158580552,4155697,15552570,NA,NA,19332958
"2015-07-02",3662295200,NA,352168302,NA,NA,164402970,4110425,16081515,NA,NA,19070979
"2015-07-03",3676575981,NA,354159396,NA,NA,166548877,4105424,16352120,NA,NA,19077388
"2015-07-04",3742827088,NA,344038003,NA,NA,166600862,4247501,17104829,NA,NA,19146143
"2015-07-05",3901985539,NA,319771550,NA,NA,200743173,4376931,17135844,NA,NA,19395768
"2015-07-06",3861831490,NA,315019728,NA,NA,219730727,4245815,17134897,NA,NA,19180876
"2015-07-07",3822200106,NA,305688710,NA,NA,212489358,4310328,16465438,NA,NA,18898253
"2015-07-08",3889020940,NA,301504861,NA,NA,258413848,4331131,16564809,NA,NA,18874036
"2015-07-09",3867547719,NA,286762472,NA,NA,306383049,4191960,17276445,NA,NA,19570321
"2015-07-10",4093705987,NA,282298466,NA,NA,183263358,4391346,22533836,NA,NA,20360523
"2015-07-11",4212919911,NA,274895682,NA,NA,178043578,4545619,21376801,NA,NA,20136583
"2015-07-12",4469117252,NA,274849734,NA,NA,215380645,5295268,22803398,NA,NA,21133446
"2015-07-13",4199736520,NA,273422464,NA,NA,190780355,4823469,20827491,NA,NA,20027307
"2015-07-14",4134767190,NA,275389626,NA,NA,189699025,4849876,20725133,NA,NA,19390692
"2015-07-15",4112343300,NA,271723334,NA,NA,172044272,4617565,20422162,NA,NA,18597113
"2015-07-16",4001916229,NA,257243552,NA,NA,150740904,4577835,19724087,NA,NA,17111181
"2015-07-17",4022845730,NA,256083995,NA,NA,154811814,4574933,21006479,NA,NA,17992524
"2015-07-18",3958065833,NA,257171120,NA,NA,163706198,4482826,20722180,NA,NA,17729637
"2015-07-19",3940581988,NA,258180387,NA,NA,154157208,4613332,20242239,NA,NA,16913543
"2015-07-20",4018965413,NA,253622570,NA,NA,161331556,4704107,20661750,NA,NA,17396557
"2015-07-21",3974491489,NA,246055138,NA,NA,154382448,5054355,20173364,NA,NA,17082382
"2015-07-22",3995572964,NA,241821830,NA,NA,156852118,4940560,20313281,NA,NA,18425116
"2015-07-23",3979625902,NA,238890391,NA,NA,155356221,4921642,20063646,NA,NA,17875303
"2015-07-24",4157148934,NA,244301763,NA,NA,189050588,4978586,20689022,NA,NA,18845773
"2015-07-25",4164295442,NA,251706780,NA,NA,190428800,4899300,21018017,NA,NA,18842417
"2015-07-26",4222888242,NA,258947150,NA,NA,191810924,5069282,21209940,NA,NA,18777361
"2015-07-27",4237522843,NA,273212187,NA,NA,192321753,5175467,21112920,NA,NA,18920504
"2015-07-28",4250112630,NA,269583546,NA,NA,208405880,5348125,20711175,NA,NA,18910960
"2015-07-29",4181390010,NA,271820336,NA,NA,197797602,5138263,20452153,NA,NA,18516744
"2015-07-30",4155381827,NA,270924344,NA,NA,188865531,5086778,20506439,NA,NA,18401115
"2015-07-31",4112089481,NA,269207983,NA,NA,191604921,5022617,20743414,NA,NA,18492176
"2015-08-01",4069120370,NA,262351792,NA,NA,171588048,5150911,20342056,NA,NA,17575873
"2015-08-02",4084832103,NA,262606741,NA,NA,172610028,5475627,20390779,NA,NA,17321531
"2015-08-03",4065895598,NA,264229291,NA,NA,172210239,5228556,20384551,NA,NA,17401840
"2015-08-04",4124558889,NA,263927436,NA,NA,181264735,5434814,20555407,NA,NA,17656714
"2015-08-05",4077254001,NA,262431563,NA,NA,180198668,5444680,20196613,NA,NA,17421220
"2015-08-06",4030445072,NA,256049215,NA,NA,168529187,6426472,19859438,NA,NA,16925497
"2015-08-07",4045993359,166610555,260132552,NA,NA,174598425,6552539,18452567,NA,NA,16910185
"2015-08-08",3778049024,45486894,270458798,NA,NA,160042129,5976609,17397887,NA,NA,15905142
"2015-08-09",3838130130,42399573,281048608,NA,NA,161969691,5973861,17591316,NA,NA,16260288
"2015-08-10",3830352069,42818364,279204613,NA,NA,164169989,5821546,17428942,NA,NA,16084069
"2015-08-11",3917142819,64569288,274114561,NA,NA,173045227,5359598,17913487,NA,NA,16454876
"2015-08-12",3859888131,73645011,263918821,NA,NA,165915122,5539465,17321012,NA,NA,16115117
"2015-08-13",3827588724,110607192,259964713,NA,NA,161650155,5128841,17372362,NA,NA,15719745
"2015-08-14",3851715726,110672322,266013937,NA,NA,167838473,5439868,17170929,NA,NA,15862455
"2015-08-15",3792757590,102303608,268681491,NA,NA,163748446,5477389,16902980,NA,NA,15574474
"2015-08-16",3749501856,94901005,265314820,NA,NA,164973939,5547215,16700483,NA,NA,14863632
"2015-08-17",3742748055,87295367,264886926,NA,NA,166412043,5465293,16570805,NA,NA,15106111
"2015-08-18",3063104570,78868413,240968276,NA,NA,145035996,4425165,15188510,NA,NA,13475449
"2015-08-19",3290448603,91366391,247561540,NA,NA,145478986,4798089,15010770,NA,NA,13177432
"2015-08-20",3417123139,106351420,251182204,NA,NA,150905680,5377714,15818517,NA,NA,13983908
"2015-08-21",3377704243,101331856,251465552,NA,NA,149335695,5120254,15739588,NA,NA,14577584
"2015-08-22",3346961926,100201826,246396240,NA,NA,147179914,4990100,15279022,NA,NA,13766835
"2015-08-23",3315466697,98300351,240977211,NA,NA,142380571,4920218,15049624,NA,NA,13868028
"2015-08-24",3059460627,89515257,240320439,NA,NA,125697355,3934629,13576193,NA,NA,12847697
"2015-08-25",3221751642,82922633,231516124,NA,NA,123359200,4442130,14471295,NA,NA,12959249
"2015-08-26",3284040048,84390924,243400325,NA,NA,123788367,4506524,14932857,NA,NA,13403759
"2015-08-27",3269360632,83524585,245332401,NA,NA,120446140,4229317,14649056,NA,NA,13018719
"2015-08-28",3366649823,86731077,241477345,NA,NA,122175739,4382127,14905982,NA,NA,13345972
"2015-08-29",3344063019,86113895,251807633,NA,NA,120962813,4342013,14870144,NA,NA,13205590
"2015-08-30",3330085315,96097349,261545011,NA,NA,119818261,4188083,14650305,NA,NA,13009747
"2015-08-31",3349845416,98963975,256125971,NA,NA,119593696,4269083,14810589,NA,NA,12998993
"2015-09-01",3322548147,98507500,253894678,NA,NA,118709338,4195019,14586398,NA,NA,12814597
"2015-09-02",3340404203,94389544,250163403,NA,NA,117720412,4288598,14420381,NA,NA,12714520
"2015-09-03",3310618588,92234142,241410095,NA,NA,110922367,4213780,14189104,NA,NA,12342259
"2015-09-04",3356910010,92953701,238951384,NA,NA,113825968,4298383,14065469,NA,NA,12618261
"2015-09-05",3426594646,97683883,255366396,NA,NA,123074699,4430400,14404628,NA,NA,13107870
"2015-09-06",3497748612,94580164,256355013,NA,NA,128537982,4653004,14304082,NA,NA,13316968
"2015-09-07",3498762116,91020735,257233820,NA,NA,128492846,4607173,13679143,NA,NA,13122133
"2015-09-08",3554439286,90743242,254430085,NA,NA,128602744,4779418,13419737,NA,NA,13265308
"2015-09-09",3475960739,88150125,249441189,NA,NA,123438211,4680469,14061335,NA,NA,13080639
"2015-09-10",3481466104,85202732,248947043,NA,NA,124556370,4605665,13737000,NA,NA,12973041
"2015-09-11",3506204486,71868265,274338883,NA,NA,124941552,4594039,13768333,NA,NA,13202684
