"date","BTC","ETH","DOGE","ETC","XRP","LTC","BCH","ZEC","BSV","DASH","XMR"
"2014-11-28","302449787107424512",NA,1277142014109,NA,NA,1489995627647,NA,NA,302449787107424512,80439710905,15766093
"2014-11-29","297559643926514880",NA,1313014023746,NA,NA,1463168529079,NA,NA,297559643926514880,94648223721,16473414
"2014-11-30","317218951445055936",NA,1315799200742,NA,NA,1472359226558,NA,NA,317218951445055936,89136727556,15496128
"2014-12-01","301131239542826304",NA,1274502084398,NA,NA,1479781889325,NA,NA,301131239542826304,85939604036,14358147
"2014-12-02","277615843023522272",NA,1319541363933,NA,NA,1496453084965,NA,NA,277615843023522272,88864141274,14607386
"2014-12-03","245216929261310400",NA,1363094940164,NA,NA,1562865957529,NA,NA,245216929261310400,90689657497,14650422
"2014-12-04","277755178724146016",NA,1172596496928,NA,NA,1471325884829,NA,NA,277755178724146016,99736046901,15997275
"2014-12-05","296818449738403968",NA,1188456438207,NA,NA,1471559619350,NA,NA,296818449738403968,87873383731,16712304
"2014-12-06","301645531402877376",NA,1351467184310,NA,NA,1457157800611,NA,NA,301645531402877376,95489022342,19716239
"2014-12-07","260259802589088192",NA,1416856776612,NA,NA,1564615015561,NA,NA,260259802589088192,90555431117,19599643
"2014-12-08","283289011093925760",NA,1365413932387,NA,NA,1665308742869,NA,NA,283289011093925760,96905913505,18507744
"2014-12-09","284178710199500288",NA,1412338972272,NA,NA,1665919036251,NA,NA,284178710199500288,99071385878,18268384
"2014-12-10","318149583623749376",NA,1394024821561,NA,NA,1630762369395,NA,NA,318149583623749376,90078868307,13958701
"2014-12-11","271389922278569216",NA,1360387539192,NA,NA,1585530877558,NA,NA,271389922278569216,93550696609,13897338
"2014-12-12","298082108921639488",NA,1398910378780,NA,NA,1634595078445,NA,NA,298082108921639488,93510975096,15044187
"2014-12-13","284947492627315168",NA,1447197063285,NA,NA,1633753673914,NA,NA,284947492627315168,95285116846,15561033
"2014-12-14","277788221677190752",NA,1401635796832,NA,NA,1669949289727,NA,NA,277788221677190752,87446418103,15376392
"2014-12-15","291278574362942528",NA,1410105649430,NA,NA,1625066332201,NA,NA,291278574362942528,90707314160,14286985
"2014-12-16","268860138801502240",NA,1436530744587,NA,NA,1612928734871,NA,NA,268860138801502240,89975774746,14959766
"2014-12-17","268739527138187104",NA,1331857968170,NA,NA,1653286583995,NA,NA,268739527138187104,93803159916,15109318
"2014-12-18","262473196956005056",NA,1398508657328,NA,NA,1530402342119,NA,NA,262473196956005056,84657473658,15088065
