"date","BTC","ETH","DOGE","ETC","XRP","LTC","BCH","ZEC","BSV","DASH","XMR"
"2015-03-03","110823",NA,48113,NA,666369,4387,NA,NA,NA,2648,830
"2015-03-04","98389",NA,46995,NA,601705,10194,NA,NA,NA,2534,688
"2015-03-05","100983",NA,55395,NA,599814,5777,NA,NA,NA,2620,650
"2015-03-06","93721",NA,55012,NA,440166,3857,NA,NA,NA,2538,648
"2015-03-07","91365",NA,43745,NA,380298,4681,NA,NA,NA,2162,529
"2015-03-08","87371",NA,51325,NA,348594,4343,NA,NA,NA,2008,524
"2015-03-09","105392",NA,55118,NA,555088,4190,NA,NA,NA,2276,644
"2015-03-10","105389",NA,37484,NA,550744,4562,NA,NA,NA,2650,1130
"2015-03-11","100611",NA,38204,NA,392567,4408,NA,NA,NA,2338,883
"2015-03-12","96964",NA,43977,NA,348820,4177,NA,NA,NA,2553,707
"2015-03-13","95890",NA,50710,NA,318001,3894,NA,NA,NA,2416,807
"2015-03-14","89380",NA,42212,NA,338324,4460,NA,NA,NA,2763,671
"2015-03-15","84791",NA,34862,NA,297479,3559,NA,NA,NA,2706,717
"2015-03-16","105079",NA,34698,NA,399090,4132,NA,NA,NA,2937,1043
"2015-03-17","99433",NA,31275,NA,336043,3788,NA,NA,NA,2330,792
"2015-03-18","99454",NA,29423,NA,563830,4004,NA,NA,NA,2590,725
"2015-03-19","106160",NA,25766,NA,497813,4092,NA,NA,NA,2788,824
"2015-03-20","103200",NA,23613,NA,282708,3800,NA,NA,NA,2479,696
"2015-03-21","92685",NA,21577,NA,257248,4162,NA,NA,NA,4012,784
"2015-03-22","90444",NA,25880,NA,223840,4480,NA,NA,NA,4134,948
"2015-03-23","105874",NA,26370,NA,355698,4147,NA,NA,NA,3490,1048
"2015-03-24","92754",NA,25051,NA,352134,3938,NA,NA,NA,4177,774
"2015-03-25","96976",NA,34770,NA,364600,4203,NA,NA,NA,4646,820
"2015-03-26","101033",NA,31233,NA,275709,3700,NA,NA,NA,3131,797
"2015-03-27","99320",NA,41462,NA,233107,3429,NA,NA,NA,2696,787
"2015-03-28","87226",NA,48555,NA,242011,3699,NA,NA,NA,2501,834
"2015-03-29","90363",NA,48337,NA,202407,3848,NA,NA,NA,2788,830
"2015-03-30","106213",NA,54586,NA,353360,3565,NA,NA,NA,2712,860
"2015-03-31","114961",NA,61369,NA,407168,3855,NA,NA,NA,2317,1169
"2015-04-01","119211",NA,69627,NA,364292,3714,NA,NA,NA,2219,986
"2015-04-02","111904",NA,60413,NA,282051,3523,NA,NA,NA,2366,750
"2015-04-03","104400",NA,71308,NA,421629,3422,NA,NA,NA,1711,804
"2015-04-04","89498",NA,53548,NA,272416,3456,NA,NA,NA,2188,819
"2015-04-05","94875",NA,52373,NA,252072,3391,NA,NA,NA,2058,855
"2015-04-06","107323",NA,45459,NA,290293,3721,NA,NA,NA,1831,782
"2015-04-07","108562",NA,50589,NA,382228,3627,NA,NA,NA,1705,697
"2015-04-08","110626",NA,44452,NA,429591,5383,NA,NA,NA,1868,753
"2015-04-09","116487",NA,44933,NA,317494,3968,NA,NA,NA,1792,745
"2015-04-10","112674",NA,55150,NA,335868,4963,NA,NA,NA,2326,779
"2015-04-11","99289",NA,43312,NA,197079,4894,NA,NA,NA,2380,685
"2015-04-12","86871",NA,39942,NA,191348,3949,NA,NA,NA,2497,619
"2015-04-13","115251",NA,40354,NA,232116,3584,NA,NA,NA,2746,763
"2015-04-14","110001",NA,33239,NA,317236,4751,NA,NA,NA,2019,585
"2015-04-15","107484",NA,28882,NA,268189,4462,NA,NA,NA,1973,709
"2015-04-16","98908",NA,28171,NA,217894,3957,NA,NA,NA,1856,728
"2015-04-17","102629",NA,23384,NA,170089,3885,NA,NA,NA,1869,701
"2015-04-18","97563",NA,21265,NA,142834,4247,NA,NA,NA,1652,607
"2015-04-19","90989",NA,13477,NA,147791,5386,NA,NA,NA,1628,629
"2015-04-20","116592",NA,22185,NA,177428,4031,NA,NA,NA,1810,844
"2015-04-21","112349",NA,18507,NA,206883,4144,NA,NA,NA,1644,757
"2015-04-22","111726",NA,18701,NA,210160,3752,NA,NA,NA,1904,681
"2015-04-23","109708",NA,17057,NA,192768,3878,NA,NA,NA,1922,689
"2015-04-24","108652",NA,17806,NA,216344,3821,NA,NA,NA,1753,578
"2015-04-25","98302",NA,19275,NA,130044,3392,NA,NA,NA,2295,572
"2015-04-26","92855",NA,20813,NA,228889,3422,NA,NA,NA,3579,601
"2015-04-27","113638",NA,17623,NA,257577,3410,NA,NA,NA,2319,593
"2015-04-28","113040",NA,13767,NA,294494,3428,NA,NA,NA,1960,575
"2015-04-29","117133",NA,12180,NA,273982,3114,NA,NA,NA,1716,585
"2015-04-30","112824",NA,11555,NA,239824,3061,NA,NA,NA,1799,543
"2015-05-01","99412",NA,17939,NA,187119,2835,NA,NA,NA,1912,567
"2015-05-02","94955",NA,14998,NA,92845,2949,NA,NA,NA,1545,563
"2015-05-03","84461",NA,15229,NA,146879,3410,NA,NA,NA,1785,546
"2015-05-04","103872",NA,16325,NA,151121,3438,NA,NA,NA,1802,702
"2015-05-05","115194",NA,14431,NA,203388,3197,NA,NA,NA,1781,621
"2015-05-06","111572",NA,15283,NA,184115,2998,NA,NA,NA,1799,557
"2015-05-07","110984",NA,17863,NA,441651,3400,NA,NA,NA,1768,512
"2015-05-08","108995",NA,12748,NA,148540,3385,NA,NA,NA,1933,635
"2015-05-09","94587",NA,15934,NA,109284,3681,NA,NA,NA,1903,505
"2015-05-10","89280",NA,19075,NA,223655,3167,NA,NA,NA,1734,489
"2015-05-11","111216",NA,20071,NA,265250,3592,NA,NA,NA,1789,618
"2015-05-12","109951",NA,27970,NA,320572,3590,NA,NA,NA,2220,661
"2015-05-13","108696",NA,18330,NA,325432,3435,NA,NA,NA,1873,562
"2015-05-14","101430",NA,19358,NA,281604,2860,NA,NA,NA,1895,601
"2015-05-15","105013",NA,14608,NA,165913,2966,NA,NA,NA,1802,556
"2015-05-16","90554",NA,16662,NA,148548,3153,NA,NA,NA,1987,567
"2015-05-17","86991",NA,18336,NA,251256,2978,NA,NA,NA,1687,559
"2015-05-18","98434",NA,17165,NA,397113,3616,NA,NA,NA,1616,678
"2015-05-19","107216",NA,18885,NA,293031,3172,NA,NA,NA,1641,1090
"2015-05-20","106743",NA,19482,NA,226105,3062,NA,NA,NA,1554,709
"2015-05-21","98147",NA,11747,NA,135915,2846,NA,NA,NA,1647,529
"2015-05-22","102632",NA,11603,NA,153889,4498,NA,NA,NA,1891,562
"2015-05-23","86167",NA,12240,NA,198192,3628,NA,NA,NA,1658,529
"2015-05-24","93898",NA,12848,NA,159490,3731,NA,NA,NA,1692,553
"2015-05-25","105945",NA,13079,NA,168362,3424,NA,NA,NA,1412,532
"2015-05-26","108240",NA,10871,NA,169819,3153,NA,NA,NA,1580,483
"2015-05-27","107951",NA,11985,NA,155278,3369,NA,NA,NA,1518,533
"2015-05-28","110848",NA,13579,NA,191884,3255,NA,NA,NA,1954,506
"2015-05-29","123898",NA,13444,NA,297103,3065,NA,NA,NA,1410,566
"2015-05-30","127665",NA,12682,NA,171603,3180,NA,NA,NA,1017,553
"2015-05-31","98636",NA,12785,NA,121965,3597,NA,NA,NA,1173,568
"2015-06-01","128564",NA,11214,NA,247995,3986,NA,NA,NA,1133,465
"2015-06-02","128057",NA,12464,NA,215722,3612,NA,NA,NA,1289,557
"2015-06-03","127458",NA,10669,NA,185369,3879,NA,NA,NA,1146,592
"2015-06-04","118205",NA,12763,NA,171236,3064,NA,NA,NA,974,473
"2015-06-05","110063",NA,23354,NA,228588,3319,NA,NA,NA,921,598
"2015-06-06","92518",NA,25897,NA,204561,3387,NA,NA,NA,1113,516
"2015-06-07","83478",NA,28020,NA,113021,3045,NA,NA,NA,1055,619
"2015-06-08","108016",NA,18491,NA,121197,3738,NA,NA,NA,1065,514
"2015-06-09","121487",NA,10758,NA,130251,3196,NA,NA,NA,1304,459
"2015-06-10","131110",NA,9691,NA,170199,3124,NA,NA,NA,1402,594
"2015-06-11","120489",NA,9865,NA,216448,3421,NA,NA,NA,1151,659
"2015-06-12","126803",NA,8637,NA,214498,3967,NA,NA,NA,1341,507
"2015-06-13","105684",NA,9252,NA,121064,3433,NA,NA,NA,1207,483
"2015-06-14","102888",NA,10498,NA,185333,4402,NA,NA,NA,1380,541
"2015-06-15","129245",NA,10340,NA,270420,4375,NA,NA,NA,1254,562
"2015-06-16","121423",NA,11775,NA,484578,6420,NA,NA,NA,1860,497
"2015-06-17","132964",NA,12428,NA,379292,6622,NA,NA,NA,1236,698
"2015-06-18","124773",NA,12530,NA,256842,5208,NA,NA,NA,1509,619
"2015-06-19","125075",NA,12849,NA,249798,4896,NA,NA,NA,1553,569
"2015-06-20","101878",NA,9605,NA,166224,9503,NA,NA,NA,1498,464
"2015-06-21","96530",NA,10457,NA,206712,16654,NA,NA,NA,2774,553
"2015-06-22","119192",NA,10015,NA,194462,4332,NA,NA,NA,1664,569
"2015-06-23","125420",NA,10735,NA,191891,3995,NA,NA,NA,1295,529
"2015-06-24","112937",NA,12254,NA,152584,4622,NA,NA,NA,1255,510
"2015-06-25","111316",NA,11609,NA,156409,5584,NA,NA,NA,1244,561
"2015-06-26","116278",NA,11056,NA,129959,5529,NA,NA,NA,1220,575
"2015-06-27","105875",NA,11669,NA,121920,8973,NA,NA,NA,1374,395
"2015-06-28","99004",NA,11430,NA,130750,9308,NA,NA,NA,1164,618
"2015-06-29","124040",NA,11297,NA,253044,10743,NA,NA,NA,1227,550
"2015-06-30","155724",NA,11703,NA,268069,7881,NA,NA,NA,1329,510
"2015-07-01","143977",NA,9711,NA,208503,5210,NA,NA,NA,1114,491
"2015-07-02","141999",NA,10133,NA,172884,5086,NA,NA,NA,1502,549
"2015-07-03","129558",NA,9839,NA,208572,4945,NA,NA,NA,1687,536
"2015-07-04","104430",NA,9942,NA,218275,4787,NA,NA,NA,1648,447
"2015-07-05","114942",NA,11570,NA,312764,6324,NA,NA,NA,1269,491
"2015-07-06","173889",NA,11171,NA,280310,7810,NA,NA,NA,1638,529
"2015-07-07","190613",NA,10314,NA,205572,6124,NA,NA,NA,1379,458
"2015-07-08","201586",NA,10224,NA,257637,6852,NA,NA,NA,1500,569
"2015-07-09","191030",NA,10564,NA,264211,9613,NA,NA,NA,1897,419
"2015-07-10","192866",NA,11240,NA,381930,11648,NA,NA,NA,2106,603
"2015-07-11","186052",NA,12285,NA,228629,7624,NA,NA,NA,2280,589
"2015-07-12","208550",NA,12043,NA,267268,7378,NA,NA,NA,1445,494
"2015-07-13","159547",NA,11573,NA,352373,5789,NA,NA,NA,1470,573
"2015-07-14","122474",NA,11611,NA,267512,4613,NA,NA,NA,1274,481
"2015-07-15","115417",NA,11623,NA,289802,5091,NA,NA,NA,1602,478
"2015-07-16","114253",NA,12175,NA,392205,6819,NA,NA,NA,1960,489
"2015-07-17","116759",NA,11817,NA,192117,4395,NA,NA,NA,1394,358
"2015-07-18","130546",NA,11820,NA,108616,3514,NA,NA,NA,1212,594
"2015-07-19","120735",NA,12851,NA,114577,3874,NA,NA,NA,1327,445
"2015-07-20","125102",NA,12317,NA,173728,3217,NA,NA,NA,978,606
"2015-07-21","133658",NA,12182,NA,331927,3510,NA,NA,NA,1264,520
"2015-07-22","131105",NA,12758,NA,248261,3224,NA,NA,NA,974,610
"2015-07-23","109480",NA,11559,NA,213551,2902,NA,NA,NA,861,501
"2015-07-24","109749",NA,11211,NA,235433,4465,NA,NA,NA,1577,428
"2015-07-25","100390",NA,11671,NA,151209,4021,NA,NA,NA,1129,480
"2015-07-26","92632",NA,13561,NA,154287,4157,NA,NA,NA,1074,603
"2015-07-27","115077",NA,12763,NA,346217,3734,NA,NA,NA,1324,544
"2015-07-28","118214",NA,13467,NA,201964,4486,NA,NA,NA,1269,614
"2015-07-29","143048",NA,12272,NA,224991,4278,NA,NA,NA,1211,543
"2015-07-30","122807",NA,12216,NA,259999,3230,NA,NA,NA,960,554
"2015-07-31","147352",NA,12317,NA,286959,3163,NA,NA,NA,952,508
"2015-08-01","147326",NA,12789,NA,312571,3593,NA,NA,NA,1085,467
"2015-08-02","103449",NA,14651,NA,271946,3703,NA,NA,NA,984,680
"2015-08-03","119687",NA,13600,NA,295282,3845,NA,NA,NA,849,580
"2015-08-04","132411",NA,13769,NA,219396,3571,NA,NA,NA,1280,470
"2015-08-05","133625",NA,12873,NA,206251,3188,NA,NA,NA,1292,616
"2015-08-06","134695",NA,13315,NA,261793,3620,NA,NA,NA,1040,800
"2015-08-07","111208",2050,13454,2050,254373,3147,NA,NA,NA,1217,711
"2015-08-08","101351",2881,13529,2881,279133,3486,NA,NA,NA,1029,551
"2015-08-09","90392",1329,15565,1329,295268,3270,NA,NA,NA,856,585
"2015-08-10","116674",2037,14403,2037,266979,3620,NA,NA,NA,837,429
"2015-08-11","114579",4963,13457,4963,182709,3389,NA,NA,NA,862,601
"2015-08-12","117772",2036,13527,2036,181156,3513,NA,NA,NA,1054,466
"2015-08-13","117360",2842,13261,2842,146224,3149,NA,NA,NA,1424,537
"2015-08-14","111113",3174,11665,3174,260095,3152,NA,NA,NA,1206,362
"2015-08-15","94807",2284,19423,2284,212560,2920,NA,NA,NA,906,487
"2015-08-16","89360",2440,27696,2440,232229,3107,NA,NA,NA,1601,706
"2015-08-17","114902",2512,13478,2512,194094,3819,NA,NA,NA,2176,641
"2015-08-18","119657",2494,13694,2494,219059,3424,NA,NA,NA,1261,540
"2015-08-19","119995",3246,11371,3246,281061,3850,NA,NA,NA,970,448
"2015-08-20","118080",2303,11227,2303,253703,2949,NA,NA,NA,1225,473
"2015-08-21","113627",3919,10984,3919,241709,2668,NA,NA,NA,1143,580
"2015-08-22","105507",3579,12505,3579,195311,3287,NA,NA,NA,1221,377
"2015-08-23","94395",4190,12670,4190,204385,3116,NA,NA,NA,1279,409
"2015-08-24","125213",4432,11288,4432,335711,4400,NA,NA,NA,1167,553
"2015-08-25","121838",4487,10900,4487,357968,5531,NA,NA,NA,1064,514
"2015-08-26","122691",4156,10833,4156,228240,4204,NA,NA,NA,1126,439
"2015-08-27","119942",5590,10237,5590,186170,2763,NA,NA,NA,1060,480
"2015-08-28","120230",4758,10181,4758,292722,3419,NA,NA,NA,1042,419
"2015-08-29","107329",4139,11388,4139,248530,2900,NA,NA,NA,954,418
"2015-08-30","98189",4572,11861,4572,247301,2707,NA,NA,NA,930,582
"2015-08-31","127103",5196,11217,5196,276041,2877,NA,NA,NA,1082,617
"2015-09-01","130256",5153,10628,5153,316738,3268,NA,NA,NA,1687,684
"2015-09-02","149906",5195,11838,5195,257933,2870,NA,NA,NA,1112,644
"2015-09-03","128536",4777,10544,4777,308671,3065,NA,NA,NA,1027,645
"2015-09-04","103817",5642,10351,5642,335077,2988,NA,NA,NA,1346,447
"2015-09-05","124071",5519,12534,5519,292340,3403,NA,NA,NA,1327,507
"2015-09-06","106149",5521,13632,5521,233881,5977,NA,NA,NA,1116,427
"2015-09-07","125315",5702,16385,5702,171249,2977,NA,NA,NA,1676,513
"2015-09-08","125243",5622,13912,5622,159753,3063,NA,NA,NA,1309,441
"2015-09-09","126308",5604,11288,5604,195340,2816,NA,NA,NA,1467,474
"2015-09-10","124780",5341,9781,5341,172082,2794,NA,NA,NA,1135,499
"2015-09-11","179844",6460,10465,6460,176919,2878,NA,NA,NA,1343,404
"2015-09-12","137605",5596,11720,5596,165120,2738,NA,NA,NA,1103,389
"2015-09-13","145897",6057,13408,6057,260929,3621,NA,NA,NA,1030,565
"2015-09-14","166563",5572,11095,5572,266496,2999,NA,NA,NA,1268,641
"2015-09-15","162839",5409,9853,5409,332876,2603,NA,NA,NA,1235,553
"2015-09-16","167127",5872,10260,5872,284380,2964,NA,NA,NA,1477,481
"2015-09-17","259135",5368,10252,5368,482263,2814,NA,NA,NA,1054,559
"2015-09-18","161357",5802,10513,5802,321973,3270,NA,NA,NA,1052,519
"2015-09-19","114726",5205,11477,5205,294531,2673,NA,NA,NA,773,479
"2015-09-20","109030",6402,13166,6402,186236,3804,NA,NA,NA,789,358
"2015-09-21","131547",6305,13803,6305,176337,3418,NA,NA,NA,1227,525
"2015-09-22","136627",6804,11450,6804,270391,3663,NA,NA,NA,1563,465
"2015-09-23","131242",7404,10685,7404,349236,2964,NA,NA,NA,1259,515
"2015-09-24","125227",6224,10739,6224,280604,2816,NA,NA,NA,1460,468
"2015-09-25","128002",5851,11049,5851,242398,3444,NA,NA,NA,1174,547
"2015-09-26","115475",5907,11495,5907,206917,2559,NA,NA,NA,1026,543
"2015-09-27","108600",5760,12961,5760,163165,3569,NA,NA,NA,1264,527
"2015-09-28","138427",6123,10666,6123,224176,3693,NA,NA,NA,997,455
"2015-09-29","140490",5738,10798,5738,271821,3703,NA,NA,NA,1245,490
"2015-09-30","139700",5870,10953,5870,352631,3495,NA,NA,NA,955,557
"2015-10-01","134178",6421,11030,6421,214984,3070,NA,NA,NA,992,391
"2015-10-02","139608",6063,10970,6063,244901,3075,NA,NA,NA,920,614
"2015-10-03","119422",6112,11695,6112,245032,2809,NA,NA,NA,831,439
"2015-10-04","103378",6624,13801,6624,215151,3601,NA,NA,NA,849,503
"2015-10-05","125395",6279,11803,6279,311445,3364,NA,NA,NA,1090,437
"2015-10-06","144368",6458,11119,6458,322401,3515,NA,NA,NA,1249,464
"2015-10-07","134798",7121,10451,7121,216087,3563,NA,NA,NA,1057,548
"2015-10-08","140208",6926,10422,6926,404442,3284,NA,NA,NA,1079,567
"2015-10-09","114518",6763,10858,6763,426042,3970,NA,NA,NA,839,434
"2015-10-10","126845",6529,13232,6529,157661,4165,NA,NA,NA,1010,385
"2015-10-11","104404",6023,13080,6023,161683,3715,NA,NA,NA,936,635
"2015-10-12","134268",6593,11448,6593,113428,4669,NA,NA,NA,981,450
"2015-10-13","134741",6818,11142,6818,180698,4374,NA,NA,NA,949,444
"2015-10-14","141833",6830,10477,6830,146650,5283,NA,NA,NA,1156,497
"2015-10-15","153329",6499,10944,6499,237197,4435,NA,NA,NA,1013,464
"2015-10-16","143142",6795,11903,6795,197334,4462,NA,NA,NA,931,424
"2015-10-17","135775",6567,15040,6567,240329,5807,NA,NA,NA,1178,473
"2015-10-18","119561",6481,14666,6481,215457,4855,NA,NA,NA,982,492
"2015-10-19","143804",6604,13534,6604,204086,4278,NA,NA,NA,1012,551
"2015-10-20","146221",5897,13705,5897,221896,4290,NA,NA,NA,1135,484
"2015-10-21","150055",6182,14357,6182,149998,7378,NA,NA,NA,1218,520
"2015-10-22","147254",5979,14294,5979,190186,4476,NA,NA,NA,1049,545
"2015-10-23","143319",6888,15421,6888,188423,5255,NA,NA,NA,1174,533
"2015-10-24","139983",6361,17643,6361,151463,5713,NA,NA,NA,1311,434
"2015-10-25","131333",5830,17643,5830,199087,6300,NA,NA,NA,1371,424
"2015-10-26","116236",5938,15379,5938,192530,6287,NA,NA,NA,1363,724
"2015-10-27","153593",6784,12970,6784,214400,6953,NA,NA,NA,1339,441
"2015-10-28","160036",7346,12720,7346,222656,5716,NA,NA,NA,1351,563
"2015-10-29","160911",7836,12235,7836,251439,7109,NA,NA,NA,1153,413
"2015-10-30","166524",7941,12489,7941,337534,7988,NA,NA,NA,1347,501
"2015-10-31","155253",7557,14690,7557,265732,11663,NA,NA,NA,1287,420
"2015-11-01","152335",6915,13289,6915,373658,3944,NA,NA,NA,1236,584
"2015-11-02","171955",6558,13708,6558,342812,5365,NA,NA,NA,1179,455
"2015-11-03","186207",7399,12457,7399,387192,6952,NA,NA,NA,1322,613
"2015-11-04","204043",7037,12506,7037,427351,8463,NA,NA,NA,1342,545
"2015-11-05","182663",7498,12870,7498,424234,6148,NA,NA,NA,1281,608
"2015-11-06","166748",7882,13036,7882,320330,7884,NA,NA,NA,1132,361
"2015-11-07","151345",10996,13047,10996,265558,5463,NA,NA,NA,1033,399
"2015-11-08","132411",12413,13652,12413,254586,6517,NA,NA,NA,982,450
"2015-11-09","159687",7689,10194,7689,260298,7680,NA,NA,NA,1008,498
"2015-11-10","161816",8151,16152,8151,293468,5200,NA,NA,NA,1135,551
